

Critical Current 	   22.7 [A] 
Maximum density 	 6.406e+011 [molecules/m3]
Average density at 1.000 [A] in [molecules/m3] 	 H2 :	 2.60e+010, CH4:	 2.73e+010, CO :	 1.39e+008, CO2:	 1.21e+008 
Average density at Ib=0 in [molecules/m3] 	 H2 :	 2.59e+010, CH4:	 2.60e+010, CO :	 1.31e+008, CO2:	 1.16e+008 
Total Length [m] 	  H2 density at zero current [molecules/m3]	 CH4 density at zero current [molecules/m3]	 CO density at zero current [molecules/m3]	 CO2 density at zero current [molecules/m3]	 H2 density at Set Current [molecules/m3]	 CH4 density at Set Current [molecules/m3]	 CO density at Set Current [molecules/m3]	 CO2 density at Set Current [molecules/m3]	
20.69 	 1.1475e+011 	 9.9489e+009 	 5.3917e+007 	 6.7556e+007 	 1.1520e+011 	 1.0564e+010 	 5.4800e+007 	 6.8177e+007
 20.7 	 1.1687e+011 	 9.9468e+009 	 5.3917e+007 	 6.7556e+007 	 1.1733e+011 	 1.0562e+010 	 5.4807e+007 	 6.8182e+007
 20.7 	 1.1903e+011 	 9.9447e+009 	 5.3918e+007 	 6.7556e+007 	 1.1950e+011 	 1.0560e+010 	 5.4814e+007 	 6.8187e+007
20.71 	 1.2124e+011 	 9.9426e+009 	 5.3918e+007 	 6.7556e+007 	 1.2172e+011 	 1.0558e+010 	 5.4820e+007 	 6.8192e+007
20.71 	 1.2349e+011 	 9.9405e+009 	 5.3918e+007 	 6.7556e+007 	 1.2397e+011 	 1.0556e+010 	 5.4827e+007 	 6.8197e+007
20.72 	 1.2578e+011 	 9.9383e+009 	 5.3918e+007 	 6.7556e+007 	 1.2628e+011 	 1.0554e+010 	 5.4835e+007 	 6.8202e+007
20.72 	 1.2812e+011 	 9.9362e+009 	 5.3918e+007 	 6.7556e+007 	 1.2863e+011 	 1.0552e+010 	 5.4842e+007 	 6.8207e+007
20.73 	 1.3051e+011 	 9.9341e+009 	 5.3918e+007 	 6.7556e+007 	 1.3102e+011 	 1.0550e+010 	 5.4849e+007 	 6.8212e+007
20.73 	 1.3294e+011 	 9.9320e+009 	 5.3919e+007 	 6.7557e+007 	 1.3346e+011 	 1.0548e+010 	 5.4857e+007 	 6.8218e+007
20.74 	 1.3542e+011 	 9.9298e+009 	 5.3919e+007 	 6.7557e+007 	 1.3595e+011 	 1.0546e+010 	 5.4865e+007 	 6.8223e+007
20.74 	 1.3795e+011 	 9.9277e+009 	 5.3920e+007 	 6.7557e+007 	 1.3850e+011 	 1.0544e+010 	 5.4873e+007 	 6.8229e+007
20.75 	 1.4053e+011 	 9.9255e+009 	 5.3920e+007 	 6.7557e+007 	 1.4109e+011 	 1.0542e+010 	 5.4882e+007 	 6.8235e+007
20.76 	 1.4317e+011 	 9.9234e+009 	 5.3921e+007 	 6.7558e+007 	 1.4373e+011 	 1.0540e+010 	 5.4891e+007 	 6.8242e+007
20.76 	 1.4585e+011 	 9.9212e+009 	 5.3922e+007 	 6.7558e+007 	 1.4642e+011 	 1.0538e+010 	 5.4900e+007 	 6.8248e+007
20.77 	 1.4859e+011 	 9.9191e+009 	 5.3923e+007 	 6.7559e+007 	 1.4917e+011 	 1.0535e+010 	 5.4909e+007 	 6.8255e+007
20.77 	 1.5138e+011 	 9.9169e+009 	 5.3924e+007 	 6.7560e+007 	 1.5197e+011 	 1.0533e+010 	 5.4919e+007 	 6.8262e+007
20.78 	 1.5422e+011 	 9.9147e+009 	 5.3925e+007 	 6.7561e+007 	 1.5483e+011 	 1.0531e+010 	 5.4929e+007 	 6.8269e+007
20.78 	 1.5713e+011 	 9.9126e+009 	 5.3927e+007 	 6.7562e+007 	 1.5774e+011 	 1.0529e+010 	 5.4940e+007 	 6.8277e+007
20.79 	 1.6008e+011 	 9.9104e+009 	 5.3929e+007 	 6.7563e+007 	 1.6071e+011 	 1.0527e+010 	 5.4952e+007 	 6.8285e+007
20.79 	 1.6310e+011 	 9.9082e+009 	 5.3932e+007 	 6.7565e+007 	 1.6374e+011 	 1.0525e+010 	 5.4964e+007 	 6.8293e+007
 20.8 	 1.6618e+011 	 9.9060e+009 	 5.3935e+007 	 6.7566e+007 	 1.6683e+011 	 1.0523e+010 	 5.4977e+007 	 6.8302e+007
 20.8 	 1.6932e+011 	 9.9038e+009 	 5.3939e+007 	 6.7569e+007 	 1.6999e+011 	 1.0520e+010 	 5.4992e+007 	 6.8312e+007
20.81 	 1.7252e+011 	 9.9016e+009 	 5.3944e+007 	 6.7572e+007 	 1.7320e+011 	 1.0518e+010 	 5.5007e+007 	 6.8322e+007
20.81 	 1.7579e+011 	 9.8994e+009 	 5.3950e+007 	 6.7575e+007 	 1.7648e+011 	 1.0516e+010 	 5.5024e+007 	 6.8334e+007
20.82 	 1.7912e+011 	 9.8972e+009 	 5.3957e+007 	 6.7580e+007 	 1.7982e+011 	 1.0514e+010 	 5.5042e+007 	 6.8346e+007
20.83 	 1.8251e+011 	 9.8950e+009 	 5.3966e+007 	 6.7585e+007 	 1.8323e+011 	 1.0511e+010 	 5.5063e+007 	 6.8360e+007
20.83 	 1.8597e+011 	 9.8928e+009 	 5.3977e+007 	 6.7591e+007 	 1.8670e+011 	 1.0509e+010 	 5.5086e+007 	 6.8375e+007
20.84 	 1.8950e+011 	 9.8906e+009 	 5.3989e+007 	 6.7599e+007 	 1.9025e+011 	 1.0507e+010 	 5.5112e+007 	 6.8392e+007
20.84 	 1.9310e+011 	 9.8883e+009 	 5.4005e+007 	 6.7608e+007 	 1.9386e+011 	 1.0505e+010 	 5.5141e+007 	 6.8411e+007
20.85 	 1.9678e+011 	 9.8861e+009 	 5.4024e+007 	 6.7620e+007 	 1.9755e+011 	 1.0502e+010 	 5.5175e+007 	 6.8432e+007
20.85 	 2.0052e+011 	 9.8839e+009 	 5.4047e+007 	 6.7633e+007 	 2.0131e+011 	 1.0500e+010 	 5.5213e+007 	 6.8457e+007
20.86 	 2.0434e+011 	 9.8816e+009 	 5.4075e+007 	 6.7650e+007 	 2.0514e+011 	 1.0498e+010 	 5.5258e+007 	 6.8486e+007
20.86 	 2.0823e+011 	 9.8794e+009 	 5.4110e+007 	 6.7671e+007 	 2.0905e+011 	 1.0496e+010 	 5.5310e+007 	 6.8519e+007
20.86 	 2.0823e+011 	 9.8794e+009 	 5.4110e+007 	 6.7671e+007 	 2.0905e+011 	 1.0496e+010 	 5.5310e+007 	 6.8519e+007
20.87 	 2.1220e+011 	 9.8771e+009 	 5.4151e+007 	 6.7696e+007 	 2.1304e+011 	 1.0493e+010 	 5.5371e+007 	 6.8557e+007
20.87 	 2.1625e+011 	 9.8749e+009 	 5.4202e+007 	 6.7726e+007 	 2.1710e+011 	 1.0491e+010 	 5.5443e+007 	 6.8603e+007
20.88 	 2.2038e+011 	 9.8726e+009 	 5.4264e+007 	 6.7763e+007 	 2.2125e+011 	 1.0489e+010 	 5.5528e+007 	 6.8656e+007
20.89 	 2.2459e+011 	 9.8704e+009 	 5.4338e+007 	 6.7808e+007 	 2.2547e+011 	 1.0486e+010 	 5.5629e+007 	 6.8719e+007
20.89 	 2.2889e+011 	 9.8681e+009 	 5.4430e+007 	 6.7862e+007 	 2.2979e+011 	 1.0484e+010 	 5.5749e+007 	 6.8794e+007
 20.9 	 2.3327e+011 	 9.8658e+009 	 5.4540e+007 	 6.7929e+007 	 2.3418e+011 	 1.0481e+010 	 5.5893e+007 	 6.8883e+007
 20.9 	 2.3773e+011 	 9.8635e+009 	 5.4675e+007 	 6.8009e+007 	 2.3867e+011 	 1.0479e+010 	 5.6065e+007 	 6.8989e+007
20.91 	 2.4229e+011 	 9.8613e+009 	 5.4839e+007 	 6.8108e+007 	 2.4324e+011 	 1.0477e+010 	 5.6272e+007 	 6.9117e+007
20.91 	 2.4693e+011 	 9.8590e+009 	 5.5038e+007 	 6.8227e+007 	 2.4790e+011 	 1.0474e+010 	 5.6520e+007 	 6.9270e+007
20.92 	 2.5167e+011 	 9.8567e+009 	 5.5281e+007 	 6.8372e+007 	 2.5266e+011 	 1.0472e+010 	 5.6820e+007 	 6.9454e+007
20.92 	 2.5650e+011 	 9.8544e+009 	 5.5576e+007 	 6.8549e+007 	 2.5750e+011 	 1.0469e+010 	 5.7181e+007 	 6.9676e+007
20.93 	 2.6142e+011 	 9.8521e+009 	 5.5934e+007 	 6.8763e+007 	 2.6245e+011 	 1.0467e+010 	 5.7618e+007 	 6.9944e+007
20.93 	 2.6645e+011 	 9.8498e+009 	 5.6371e+007 	 6.9024e+007 	 2.6749e+011 	 1.0464e+010 	 5.8146e+007 	 7.0268e+007
20.94 	 2.7157e+011 	 9.8475e+009 	 5.6901e+007 	 6.9342e+007 	 2.7263e+011 	 1.0462e+010 	 5.8786e+007 	 7.0660e+007
20.95 	 2.7679e+011 	 9.8452e+009 	 5.7546e+007 	 6.9728e+007 	 2.7788e+011 	 1.0459e+010 	 5.9561e+007 	 7.1134e+007
20.95 	 2.8212e+011 	 9.8428e+009 	 5.8331e+007 	 7.0198e+007 	 2.8322e+011 	 1.0457e+010 	 6.0500e+007 	 7.1708e+007
20.96 	 2.8755e+011 	 9.8405e+009 	 5.9285e+007 	 7.0769e+007 	 2.8868e+011 	 1.0454e+010 	 6.1639e+007 	 7.2404e+007
20.96 	 2.9309e+011 	 9.8382e+009 	 6.0446e+007 	 7.1464e+007 	 2.9424e+011 	 1.0452e+010 	 6.3021e+007 	 7.3248e+007
20.97 	 2.9874e+011 	 9.8359e+009 	 6.1858e+007 	 7.2309e+007 	 2.9991e+011 	 1.0449e+010 	 6.4698e+007 	 7.4272e+007
20.97 	 3.0450e+011 	 9.8335e+009 	 6.3574e+007 	 7.3337e+007 	 3.0569e+011 	 1.0447e+010 	 6.6735e+007 	 7.5515e+007
20.98 	 3.1038e+011 	 9.8312e+009 	 6.5662e+007 	 7.4587e+007 	 3.1159e+011 	 1.0444e+010 	 6.9208e+007 	 7.7024e+007
20.98 	 3.1637e+011 	 9.8288e+009 	 6.8201e+007 	 7.6107e+007 	 3.1760e+011 	 1.0442e+010 	 7.2213e+007 	 7.8856e+007
20.99 	 3.2248e+011 	 9.8265e+009 	 7.1290e+007 	 7.7956e+007 	 3.2374e+011 	 1.0439e+010 	 7.5864e+007 	 8.1082e+007
20.99 	 3.2871e+011 	 9.8241e+009 	 7.5046e+007 	 8.0204e+007 	 3.2999e+011 	 1.0437e+010 	 8.0300e+007 	 8.3786e+007
   21 	 3.3506e+011 	 9.8218e+009 	 7.9614e+007 	 8.2939e+007 	 3.3637e+011 	 1.0434e+010 	 8.5692e+007 	 8.7072e+007
21.01 	 3.4154e+011 	 9.8194e+009 	 8.5170e+007 	 8.6265e+007 	 3.4287e+011 	 1.0431e+010 	 9.2246e+007 	 9.1065e+007
21.01 	 3.4814e+011 	 9.8170e+009 	 9.1926e+007 	 9.0310e+007 	 3.4950e+011 	 1.0429e+010 	 1.0021e+008 	 9.5918e+007
21.02 	 3.5488e+011 	 9.8146e+009 	 1.0014e+008 	 9.5230e+007 	 3.5627e+011 	 1.0426e+010 	 1.0990e+008 	 1.0182e+008
21.02 	 3.6175e+011 	 9.8123e+009 	 1.1014e+008 	 1.0121e+008 	 3.6317e+011 	 1.0423e+010 	 1.2167e+008 	 1.0899e+008
21.03 	 3.6876e+011 	 9.8099e+009 	 1.2229e+008 	 1.0849e+008 	 3.7020e+011 	 1.0421e+010 	 1.3599e+008 	 1.1770e+008
21.03 	 3.7590e+011 	 9.8075e+009 	 1.3708e+008 	 1.1734e+008 	 3.7737e+011 	 1.0418e+010 	 1.5340e+008 	 1.2830e+008
21.04 	 3.8319e+011 	 9.8051e+009 	 1.5506e+008 	 1.2810e+008 	 3.8469e+011 	 1.0415e+010 	 1.7456e+008 	 1.4118e+008
21.04 	 3.9062e+011 	 9.8027e+009 	 1.7692e+008 	 1.4119e+008 	 3.9214e+011 	 1.0413e+010 	 2.0030e+008 	 1.5685e+008
21.05 	 3.9820e+011 	 9.8003e+009 	 2.0351e+008 	 1.5711e+008 	 3.9975e+011 	 1.0410e+010 	 2.3160e+008 	 1.7589e+008
21.05 	 4.0593e+011 	 9.7979e+009 	 2.3586e+008 	 1.7648e+008 	 4.0751e+011 	 1.0407e+010 	 2.6966e+008 	 1.9905e+008
21.06 	 4.1380e+011 	 9.7955e+009 	 2.7519e+008 	 2.0003e+008 	 4.1542e+011 	 1.0404e+010 	 3.1595e+008 	 2.2720e+008
21.06 	 4.2184e+011 	 9.7931e+009 	 3.2303e+008 	 2.2866e+008 	 4.2348e+011 	 1.0402e+010 	 3.7223e+008 	 2.6144e+008
21.07 	 4.3003e+011 	 9.7906e+009 	 3.8122e+008 	 2.6350e+008 	 4.3171e+011 	 1.0399e+010 	 4.4068e+008 	 3.0307e+008
21.08 	 4.3839e+011 	 9.7882e+009 	 4.5198e+008 	 3.0586e+008 	 4.4010e+011 	 1.0396e+010 	 5.2393e+008 	 3.5369e+008
21.08 	 4.4691e+011 	 9.7858e+009 	 5.3804e+008 	 3.5738e+008 	 4.4865e+011 	 1.0393e+010 	 6.2517e+008 	 4.1525e+008
21.09 	 4.5560e+011 	 9.7833e+009 	 6.4271e+008 	 4.2004e+008 	 4.5738e+011 	 1.0390e+010 	 7.4828e+008 	 4.9010e+008
21.09 	 4.6447e+011 	 9.7809e+009 	 7.7000e+008 	 4.9625e+008 	 4.6627e+011 	 1.0387e+010 	 8.9801e+008 	 5.8112e+008
 21.1 	 4.7350e+011 	 9.7785e+009 	 9.2482e+008 	 5.8893e+008 	 4.7534e+011 	 1.0384e+010 	 1.0801e+009 	 6.9180e+008
 21.1 	 4.8272e+011 	 9.7760e+009 	 1.1131e+009 	 7.0165e+008 	 4.8459e+011 	 1.0382e+010 	 1.3016e+009 	 8.2639e+008
21.11 	 4.9212e+011 	 9.7736e+009 	 1.3421e+009 	 8.3875e+008 	 4.9403e+011 	 1.0379e+010 	 1.5709e+009 	 9.9006e+008
21.11 	 5.0170e+011 	 9.7711e+009 	 1.6206e+009 	 1.0055e+009 	 5.0365e+011 	 1.0375e+010 	 1.8985e+009 	 1.1891e+009
21.12 	 5.1147e+011 	 9.7686e+009 	 1.9593e+009 	 1.2083e+009 	 5.1346e+011 	 1.0372e+010 	 2.2968e+009 	 1.4311e+009
21.12 	 5.2144e+011 	 9.7662e+009 	 2.3713e+009 	 1.4549e+009 	 5.2346e+011 	 1.0369e+010 	 2.7813e+009 	 1.7254e+009
21.13 	 5.3160e+011 	 9.7637e+009 	 2.8723e+009 	 1.7548e+009 	 5.3367e+011 	 1.0366e+010 	 3.3705e+009 	 2.0833e+009
21.13 	 5.3160e+011 	 9.7637e+009 	 2.8723e+009 	 1.7548e+009 	 5.3367e+011 	 1.0366e+010 	 3.3705e+009 	 2.0833e+009
21.13 	 5.3175e+011 	 9.7636e+009 	 2.8800e+009 	 1.7594e+009 	 5.3381e+011 	 1.0366e+010 	 3.3796e+009 	 2.0888e+009
21.13 	 5.3189e+011 	 9.7636e+009 	 2.8877e+009 	 1.7640e+009 	 5.3395e+011 	 1.0366e+010 	 3.3886e+009 	 2.0943e+009
21.14 	 5.3203e+011 	 9.7635e+009 	 2.8954e+009 	 1.7686e+009 	 5.3410e+011 	 1.0366e+010 	 3.3977e+009 	 2.0998e+009
21.14 	 5.3217e+011 	 9.7635e+009 	 2.9030e+009 	 1.7732e+009 	 5.3424e+011 	 1.0366e+010 	 3.4066e+009 	 2.1053e+009
21.14 	 5.3231e+011 	 9.7634e+009 	 2.9106e+009 	 1.7777e+009 	 5.3438e+011 	 1.0366e+010 	 3.4156e+009 	 2.1107e+009
21.14 	 5.3245e+011 	 9.7633e+009 	 2.9182e+009 	 1.7823e+009 	 5.3452e+011 	 1.0366e+010 	 3.4245e+009 	 2.1161e+009
21.14 	 5.3259e+011 	 9.7632e+009 	 2.9257e+009 	 1.7868e+009 	 5.3466e+011 	 1.0366e+010 	 3.4334e+009 	 2.1215e+009
21.15 	 5.3273e+011 	 9.7630e+009 	 2.9332e+009 	 1.7913e+009 	 5.3480e+011 	 1.0365e+010 	 3.4422e+009 	 2.1269e+009
21.15 	 5.3286e+011 	 9.7629e+009 	 2.9407e+009 	 1.7957e+009 	 5.3493e+011 	 1.0365e+010 	 3.4511e+009 	 2.1322e+009
21.15 	 5.3300e+011 	 9.7628e+009 	 2.9481e+009 	 1.8002e+009 	 5.3507e+011 	 1.0365e+010 	 3.4598e+009 	 2.1375e+009
21.15 	 5.3314e+011 	 9.7626e+009 	 2.9556e+009 	 1.8046e+009 	 5.3521e+011 	 1.0365e+010 	 3.4686e+009 	 2.1428e+009
21.15 	 5.3327e+011 	 9.7624e+009 	 2.9629e+009 	 1.8090e+009 	 5.3534e+011 	 1.0365e+010 	 3.4773e+009 	 2.1481e+009
21.16 	 5.3340e+011 	 9.7623e+009 	 2.9703e+009 	 1.8134e+009 	 5.3548e+011 	 1.0365e+010 	 3.4860e+009 	 2.1534e+009
21.16 	 5.3354e+011 	 9.7621e+009 	 2.9776e+009 	 1.8178e+009 	 5.3561e+011 	 1.0364e+010 	 3.4946e+009 	 2.1586e+009
21.16 	 5.3367e+011 	 9.7619e+009 	 2.9849e+009 	 1.8221e+009 	 5.3574e+011 	 1.0364e+010 	 3.5032e+009 	 2.1639e+009
21.16 	 5.3380e+011 	 9.7617e+009 	 2.9922e+009 	 1.8265e+009 	 5.3587e+011 	 1.0364e+010 	 3.5118e+009 	 2.1691e+009
21.16 	 5.3393e+011 	 9.7614e+009 	 2.9994e+009 	 1.8308e+009 	 5.3600e+011 	 1.0364e+010 	 3.5204e+009 	 2.1742e+009
21.16 	 5.3406e+011 	 9.7612e+009 	 3.0066e+009 	 1.8351e+009 	 5.3613e+011 	 1.0363e+010 	 3.5289e+009 	 2.1794e+009
21.17 	 5.3419e+011 	 9.7609e+009 	 3.0138e+009 	 1.8394e+009 	 5.3626e+011 	 1.0363e+010 	 3.5374e+009 	 2.1845e+009
21.17 	 5.3432e+011 	 9.7607e+009 	 3.0209e+009 	 1.8436e+009 	 5.3639e+011 	 1.0363e+010 	 3.5458e+009 	 2.1896e+009
21.17 	 5.3445e+011 	 9.7604e+009 	 3.0281e+009 	 1.8479e+009 	 5.3652e+011 	 1.0363e+010 	 3.5542e+009 	 2.1947e+009
21.17 	 5.3457e+011 	 9.7601e+009 	 3.0351e+009 	 1.8521e+009 	 5.3665e+011 	 1.0362e+010 	 3.5626e+009 	 2.1998e+009
21.17 	 5.3470e+011 	 9.7598e+009 	 3.0422e+009 	 1.8563e+009 	 5.3677e+011 	 1.0362e+010 	 3.5710e+009 	 2.2049e+009
21.18 	 5.3482e+011 	 9.7595e+009 	 3.0492e+009 	 1.8605e+009 	 5.3690e+011 	 1.0362e+010 	 3.5793e+009 	 2.2099e+009
21.18 	 5.3495e+011 	 9.7592e+009 	 3.0562e+009 	 1.8646e+009 	 5.3702e+011 	 1.0361e+010 	 3.5876e+009 	 2.2149e+009
21.18 	 5.3507e+011 	 9.7589e+009 	 3.0632e+009 	 1.8688e+009 	 5.3715e+011 	 1.0361e+010 	 3.5958e+009 	 2.2199e+009
21.18 	 5.3519e+011 	 9.7586e+009 	 3.0701e+009 	 1.8729e+009 	 5.3727e+011 	 1.0361e+010 	 3.6041e+009 	 2.2249e+009
21.18 	 5.3531e+011 	 9.7582e+009 	 3.0770e+009 	 1.8770e+009 	 5.3739e+011 	 1.0360e+010 	 3.6122e+009 	 2.2298e+009
21.19 	 5.3543e+011 	 9.7578e+009 	 3.0839e+009 	 1.8811e+009 	 5.3751e+011 	 1.0360e+010 	 3.6204e+009 	 2.2347e+009
21.19 	 5.3555e+011 	 9.7575e+009 	 3.0907e+009 	 1.8852e+009 	 5.3763e+011 	 1.0359e+010 	 3.6285e+009 	 2.2397e+009
21.19 	 5.3567e+011 	 9.7571e+009 	 3.0975e+009 	 1.8892e+009 	 5.3775e+011 	 1.0359e+010 	 3.6366e+009 	 2.2445e+009
21.19 	 5.3579e+011 	 9.7567e+009 	 3.1043e+009 	 1.8933e+009 	 5.3787e+011 	 1.0359e+010 	 3.6446e+009 	 2.2494e+009
21.19 	 5.3591e+011 	 9.7563e+009 	 3.1110e+009 	 1.8973e+009 	 5.3799e+011 	 1.0358e+010 	 3.6527e+009 	 2.2542e+009
 21.2 	 5.3603e+011 	 9.7559e+009 	 3.1178e+009 	 1.9013e+009 	 5.3811e+011 	 1.0358e+010 	 3.6606e+009 	 2.2591e+009
 21.2 	 5.3614e+011 	 9.7554e+009 	 3.1245e+009 	 1.9052e+009 	 5.3822e+011 	 1.0357e+010 	 3.6686e+009 	 2.2639e+009
 21.2 	 5.3626e+011 	 9.7550e+009 	 3.1311e+009 	 1.9092e+009 	 5.3834e+011 	 1.0357e+010 	 3.6765e+009 	 2.2686e+009
 21.2 	 5.3637e+011 	 9.7545e+009 	 3.1377e+009 	 1.9131e+009 	 5.3845e+011 	 1.0356e+010 	 3.6844e+009 	 2.2734e+009
 21.2 	 5.3649e+011 	 9.7541e+009 	 3.1443e+009 	 1.9171e+009 	 5.3857e+011 	 1.0356e+010 	 3.6922e+009 	 2.2781e+009
21.21 	 5.3660e+011 	 9.7536e+009 	 3.1509e+009 	 1.9210e+009 	 5.3868e+011 	 1.0355e+010 	 3.7001e+009 	 2.2829e+009
21.21 	 5.3671e+011 	 9.7531e+009 	 3.1574e+009 	 1.9248e+009 	 5.3879e+011 	 1.0355e+010 	 3.7078e+009 	 2.2876e+009
21.21 	 5.3682e+011 	 9.7526e+009 	 3.1639e+009 	 1.9287e+009 	 5.3891e+011 	 1.0354e+010 	 3.7156e+009 	 2.2922e+009
21.21 	 5.3693e+011 	 9.7521e+009 	 3.1704e+009 	 1.9325e+009 	 5.3902e+011 	 1.0354e+010 	 3.7233e+009 	 2.2969e+009
21.21 	 5.3704e+011 	 9.7516e+009 	 3.1769e+009 	 1.9364e+009 	 5.3913e+011 	 1.0353e+010 	 3.7310e+009 	 2.3015e+009
21.22 	 5.3715e+011 	 9.7510e+009 	 3.1833e+009 	 1.9402e+009 	 5.3924e+011 	 1.0353e+010 	 3.7387e+009 	 2.3061e+009
21.22 	 5.3726e+011 	 9.7505e+009 	 3.1897e+009 	 1.9439e+009 	 5.3934e+011 	 1.0352e+010 	 3.7463e+009 	 2.3107e+009
21.22 	 5.3736e+011 	 9.7499e+009 	 3.1960e+009 	 1.9477e+009 	 5.3945e+011 	 1.0352e+010 	 3.7539e+009 	 2.3153e+009
21.22 	 5.3747e+011 	 9.7494e+009 	 3.2023e+009 	 1.9515e+009 	 5.3956e+011 	 1.0351e+010 	 3.7614e+009 	 2.3198e+009
21.22 	 5.3758e+011 	 9.7488e+009 	 3.2086e+009 	 1.9552e+009 	 5.3966e+011 	 1.0350e+010 	 3.7689e+009 	 2.3244e+009
21.22 	 5.3768e+011 	 9.7482e+009 	 3.2149e+009 	 1.9589e+009 	 5.3977e+011 	 1.0350e+010 	 3.7764e+009 	 2.3289e+009
21.22 	 5.3768e+011 	 9.7482e+009 	 3.2149e+009 	 1.9589e+009 	 5.3977e+011 	 1.0350e+010 	 3.7764e+009 	 2.3289e+009
21.23 	 5.3937e+011 	 9.7381e+009 	 3.3168e+009 	 2.0192e+009 	 5.4147e+011 	 1.0339e+010 	 3.8983e+009 	 2.4022e+009
21.24 	 5.4103e+011 	 9.7276e+009 	 3.4174e+009 	 2.0787e+009 	 5.4313e+011 	 1.0328e+010 	 4.0187e+009 	 2.4746e+009
21.25 	 5.4265e+011 	 9.7165e+009 	 3.5167e+009 	 2.1374e+009 	 5.4476e+011 	 1.0317e+010 	 4.1376e+009 	 2.5460e+009
21.26 	 5.4424e+011 	 9.7050e+009 	 3.6148e+009 	 2.1953e+009 	 5.4636e+011 	 1.0305e+010 	 4.2550e+009 	 2.6166e+009
21.26 	 5.4580e+011 	 9.6930e+009 	 3.7115e+009 	 2.2524e+009 	 5.4792e+011 	 1.0292e+010 	 4.3709e+009 	 2.6861e+009
21.27 	 5.4732e+011 	 9.6805e+009 	 3.8070e+009 	 2.3086e+009 	 5.4945e+011 	 1.0279e+010 	 4.4854e+009 	 2.7547e+009
21.28 	 5.4880e+011 	 9.6675e+009 	 3.9012e+009 	 2.3641e+009 	 5.5094e+011 	 1.0265e+010 	 4.5983e+009 	 2.8224e+009
21.29 	 5.5025e+011 	 9.6540e+009 	 3.9940e+009 	 2.4187e+009 	 5.5240e+011 	 1.0251e+010 	 4.7098e+009 	 2.8891e+009
 21.3 	 5.5167e+011 	 9.6400e+009 	 4.0856e+009 	 2.4726e+009 	 5.5382e+011 	 1.0237e+010 	 4.8198e+009 	 2.9549e+009
 21.3 	 5.5305e+011 	 9.6256e+009 	 4.1759e+009 	 2.5256e+009 	 5.5521e+011 	 1.0221e+010 	 4.9282e+009 	 3.0197e+009
21.31 	 5.5440e+011 	 9.6106e+009 	 4.2649e+009 	 2.5779e+009 	 5.5657e+011 	 1.0206e+010 	 5.0352e+009 	 3.0836e+009
21.32 	 5.5571e+011 	 9.5952e+009 	 4.3526e+009 	 2.6293e+009 	 5.5789e+011 	 1.0190e+010 	 5.1407e+009 	 3.1465e+009
21.33 	 5.5699e+011 	 9.5793e+009 	 4.4391e+009 	 2.6799e+009 	 5.5917e+011 	 1.0173e+010 	 5.2447e+009 	 3.2085e+009
21.34 	 5.5823e+011 	 9.5629e+009 	 4.5242e+009 	 2.7297e+009 	 5.6042e+011 	 1.0156e+010 	 5.3472e+009 	 3.2695e+009
21.34 	 5.5944e+011 	 9.5460e+009 	 4.6080e+009 	 2.7787e+009 	 5.6164e+011 	 1.0138e+010 	 5.4482e+009 	 3.3295e+009
21.35 	 5.6062e+011 	 9.5286e+009 	 4.6906e+009 	 2.8269e+009 	 5.6282e+011 	 1.0120e+010 	 5.5477e+009 	 3.3887e+009
21.36 	 5.6176e+011 	 9.5107e+009 	 4.7718e+009 	 2.8742e+009 	 5.6396e+011 	 1.0101e+010 	 5.6457e+009 	 3.4468e+009
21.37 	 5.6287e+011 	 9.4924e+009 	 4.8518e+009 	 2.9208e+009 	 5.6508e+011 	 1.0082e+010 	 5.7422e+009 	 3.5040e+009
21.38 	 5.6394e+011 	 9.4735e+009 	 4.9305e+009 	 2.9665e+009 	 5.6615e+011 	 1.0062e+010 	 5.8372e+009 	 3.5603e+009
21.38 	 5.6497e+011 	 9.4542e+009 	 5.0079e+009 	 3.0115e+009 	 5.6719e+011 	 1.0042e+010 	 5.9307e+009 	 3.6156e+009
21.39 	 5.6598e+011 	 9.4344e+009 	 5.0840e+009 	 3.0556e+009 	 5.6820e+011 	 1.0021e+010 	 6.0227e+009 	 3.6700e+009
 21.4 	 5.6694e+011 	 9.4140e+009 	 5.1588e+009 	 3.0990e+009 	 5.6918e+011 	 9.9997e+009 	 6.1132e+009 	 3.7234e+009
21.41 	 5.6788e+011 	 9.3932e+009 	 5.2323e+009 	 3.1415e+009 	 5.7012e+011 	 9.9779e+009 	 6.2022e+009 	 3.7758e+009
21.42 	 5.6878e+011 	 9.3719e+009 	 5.3045e+009 	 3.1832e+009 	 5.7102e+011 	 9.9556e+009 	 6.2897e+009 	 3.8273e+009
21.42 	 5.6964e+011 	 9.3502e+009 	 5.3755e+009 	 3.2241e+009 	 5.7189e+011 	 9.9327e+009 	 6.3757e+009 	 3.8778e+009
21.43 	 5.7047e+011 	 9.3279e+009 	 5.4451e+009 	 3.2642e+009 	 5.7272e+011 	 9.9094e+009 	 6.4602e+009 	 3.9274e+009
21.44 	 5.7127e+011 	 9.3051e+009 	 5.5134e+009 	 3.3035e+009 	 5.7352e+011 	 9.8855e+009 	 6.5431e+009 	 3.9760e+009
21.45 	 5.7203e+011 	 9.2819e+009 	 5.5805e+009 	 3.3420e+009 	 5.7429e+011 	 9.8611e+009 	 6.6246e+009 	 4.0237e+009
