X , H2, CH4, CO, CO2 
4.356000001,4901.64635868,9040.53360574,11052.1556131,13277.1075361
4.368000001,4900.02700458,9043.17419721,11057.4499922,13285.3769112
4.380000001,4898.1274251,9045.01409403,11061.6855298,13292.3021909
4.392000001,4895.94762034,9046.05329395,11064.86222,13297.8833565
4.404000001,4893.48759043,9046.29179572,11066.9800583,13302.1203926
4.416000001,4890.74733554,9045.72959903,11068.0390418,13305.0132878
4.428000001,4887.72685582,9044.36670458,11068.039169,13306.5620342
4.440000001,4884.42615146,9042.20311402,11066.98044,13306.7666276
4.452000001,4880.84522265,9039.23882998,11064.8628562,13305.6270674
4.464000001,4876.98406961,9035.47385609,11061.6864205,13303.1433568
4.476000001,4872.84269258,9030.90819692,11057.4511374,13299.3155024
4.488000001,4868.4210918,9025.54185803,11052.1570128,13294.1435148
4.500000001,4863.71926754,9019.37484596,11045.804054,13287.6274079
4.512000001,4858.73722009,9012.40716822,11038.3922698,13279.7671995
4.524000001,4853.47494975,9004.63883329,11029.9216707,13270.562911
4.536000001,4847.93245683,8996.06985064,11020.3922683,13260.0145675
4.548000001,4842.10974167,8986.70023069,11009.804076,13248.1221976
4.560000001,4836.00680462,8976.52998487,10998.1571084,13234.8858338
4.572000001,4829.62364605,8965.55912555,10985.4513818,13220.3055119
4.584000001,4822.96026635,8953.7876661,10971.6869139,13204.3812718
4.596000001,4816.01666592,8941.21562085,10956.8637238,13187.1131567
4.608000001,4808.79284517,8927.84300511,10940.9818321,13168.5012136
4.620000001,4801.28880455,8913.66983517,10924.0412609,13148.5454931
4.632000001,4793.5045445,8898.69612828,10906.0420339,13127.2460497
4.644000001,4785.4400655,8882.92190269,10886.984176,13104.6029412
4.656000001,4777.09536804,8866.3471776,10866.8677138,13080.6162292
4.668000001,4768.47045262,8848.9719732,10845.6926753,13055.285979
4.680000001,4759.56531975,8830.79631064,10823.45909,13028.6122595
4.692000001,4750.37996999,8811.82021207,10800.1669887,13000.5951434
4.704000001,4740.91440387,8792.04370058,10775.8164039,12971.2347068
4.716000001,4731.16862198,8771.46680027,10750.4073695,12940.5310297
4.728000001,4721.14262491,8750.0895362,10723.9399208,12908.4841956
4.740000001,4710.83641325,8727.91193439,10696.4140947,12875.0942917
4.752000001,4700.24998764,8704.93402186,10667.8299295,12840.3614088
4.764000001,4689.3833487,8681.15582658,10638.1874649,12804.2856415
4.776000001,4678.23649711,8656.57737752,10607.4867422,12766.8670879
4.788000001,4666.80943352,8631.1987046,10575.7278041,12728.10585
4.800000001,4655.10215864,8605.01983874,10542.9106949,12688.002033
4.812000001,4643.11467316,8578.04081182,10509.0354602,12646.5557462
4.824000001,4630.84697782,8550.26165668,10474.102147,12603.7671023
4.836000001,4618.29907335,8521.68240716,10438.1108041,12559.6362178
4.848000001,4605.47096051,8492.30309807,10401.0614816,12514.1632128
4.860000001,4592.36264008,8462.12376518,10362.9542309,12467.3482109
4.872000001,4578.97411285,8431.14444524,10323.7891051,12419.1913397
4.884000001,4565.30537962,8399.36517598,10283.5661587,12369.69273
4.896000001,4551.35644123,8366.78599611,10242.2854477,12318.8525167
4.908000001,4537.12729851,8333.40694529,10199.9470296,12266.6708381
4.920000001,4522.61795233,8299.22806418,10156.5509632,12213.147836
4.932000001,4507.82840357,8264.24939441,10112.0973089,12158.2836563
4.944000001,4492.7586531,8228.47097856,10066.5861286,12102.0784482
4.956000001,4477.40870185,8191.8928602,10020.0174857,12044.5323646
4.968000001,4461.77855075,8154.5150839,9972.39144482,11985.6455621
4.980000001,4445.86820073,8116.33769516,9923.7080724,11925.4182009
4.992000001,4429.67765276,8077.36074047,9873.96743613,11863.850445
5.004000001,4413.20690782,8037.5842673,9823.16960523,11800.9424618
5.016000001,4396.4559669,7997.0083241,9771.31465039,11736.6944226
