DOSe/cm2,H2,CH4,CO,CO2
8.87E+18,2.70E-04,4.51E-06,1.13E-04,7.85E-05
8.88E+18,2.70E-04,4.28E-06,1.14E-04,7.43E-05
8.88E+18,2.73E-04,4.06E-06,1.15E-04,8.37E-05
8.88E+18,2.71E-04,3.82E-06,1.10E-04,8.25E-05
8.88E+18,2.64E-04,3.95E-06,1.19E-04,8.05E-05
8.88E+18,2.73E-04,4.43E-06,1.13E-04,7.98E-05
8.88E+18,2.73E-04,5.12E-06,1.16E-04,8.38E-05
8.89E+18,2.72E-04,4.30E-06,1.12E-04,8.02E-05
8.89E+18,2.67E-04,4.03E-06,1.17E-04,8.11E-05
8.89E+18,2.71E-04,4.33E-06,1.15E-04,8.54E-05
8.89E+18,2.69E-04,4.07E-06,1.17E-04,7.81E-05
8.89E+18,2.71E-04,3.97E-06,1.13E-04,7.98E-05
8.90E+18,2.68E-04,3.94E-06,1.17E-04,8.20E-05
8.90E+18,2.64E-04,3.84E-06,1.16E-04,8.13E-05
8.90E+18,2.71E-04,4.99E-06,1.16E-04,8.51E-05
8.90E+18,2.74E-04,4.08E-06,1.17E-04,8.10E-05
8.90E+18,2.63E-04,3.26E-06,1.13E-04,8.09E-05
8.90E+18,2.67E-04,4.26E-06,1.11E-04,7.67E-05
8.91E+18,2.64E-04,4.91E-06,1.15E-04,8.02E-05
8.91E+18,2.72E-04,4.24E-06,1.15E-04,8.26E-05
8.91E+18,2.74E-04,4.26E-06,1.16E-04,8.04E-05
8.91E+18,2.64E-04,4.01E-06,1.13E-04,8.30E-05
8.91E+18,2.74E-04,4.70E-06,1.18E-04,8.16E-05
8.92E+18,2.72E-04,4.71E-06,1.16E-04,8.01E-05
8.92E+18,2.69E-04,4.78E-06,1.11E-04,8.14E-05
8.92E+18,2.69E-04,4.34E-06,1.14E-04,7.91E-05
8.92E+18,2.62E-04,3.57E-06,1.10E-04,8.00E-05
8.92E+18,2.70E-04,4.47E-06,1.11E-04,8.05E-05
8.92E+18,2.60E-04,4.78E-06,1.10E-04,7.79E-05
8.93E+18,2.64E-04,3.77E-06,1.14E-04,8.21E-05
8.93E+18,2.61E-04,4.03E-06,1.09E-04,8.05E-05
8.93E+18,2.63E-04,4.65E-06,1.15E-04,7.99E-05
8.93E+18,2.63E-04,3.95E-06,1.11E-04,8.45E-05
8.93E+18,2.74E-04,4.54E-06,1.10E-04,7.92E-05
8.93E+18,2.66E-04,4.16E-06,1.08E-04,8.08E-05
8.94E+18,2.63E-04,4.43E-06,1.10E-04,8.45E-05
8.94E+18,2.63E-04,4.92E-06,1.17E-04,8.10E-05
8.94E+18,2.66E-04,3.43E-06,1.11E-04,8.24E-05
8.94E+18,2.61E-04,3.75E-06,1.11E-04,7.81E-05
8.94E+18,2.61E-04,4.68E-06,1.14E-04,7.81E-05
8.95E+18,2.65E-04,3.78E-06,1.19E-04,7.97E-05
8.95E+18,2.61E-04,4.44E-06,1.09E-04,7.95E-05
8.95E+18,2.65E-04,4.03E-06,1.09E-04,7.76E-05
8.95E+18,2.60E-04,4.08E-06,1.13E-04,8.21E-05
8.95E+18,2.67E-04,4.35E-06,1.16E-04,7.87E-05
8.95E+18,2.59E-04,4.09E-06,1.18E-04,8.00E-05
8.96E+18,2.56E-04,3.68E-06,1.15E-04,8.01E-05
8.96E+18,2.65E-04,4.96E-06,1.12E-04,7.86E-05
8.96E+18,2.58E-04,4.95E-06,1.15E-04,7.94E-05
8.96E+18,2.69E-04,3.95E-06,1.18E-04,8.24E-05
8.96E+18,2.64E-04,4.08E-06,1.16E-04,7.95E-05
8.97E+18,2.64E-04,4.77E-06,1.16E-04,8.04E-05
8.97E+18,2.67E-04,4.16E-06,1.14E-04,8.22E-05
8.97E+18,2.54E-04,4.37E-06,1.11E-04,8.06E-05
8.97E+18,2.61E-04,4.59E-06,1.11E-04,7.87E-05
8.97E+18,2.60E-04,4.13E-06,1.15E-04,7.87E-05
8.97E+18,2.63E-04,3.91E-06,1.16E-04,8.26E-05
8.98E+18,2.65E-04,4.20E-06,1.09E-04,7.81E-05
8.98E+18,2.57E-04,3.84E-06,1.10E-04,7.99E-05
8.98E+18,2.65E-04,4.78E-06,1.17E-04,7.68E-05
8.98E+18,2.60E-04,3.66E-06,1.11E-04,8.04E-05
8.98E+18,2.61E-04,4.19E-06,1.13E-04,8.18E-05
8.99E+18,2.63E-04,4.05E-06,1.13E-04,8.22E-05
8.99E+18,2.63E-04,4.59E-06,1.13E-04,8.17E-05
8.99E+18,2.59E-04,4.06E-06,1.10E-04,7.92E-05
8.99E+18,2.55E-04,3.86E-06,1.12E-04,8.36E-05
8.99E+18,2.55E-04,4.31E-06,1.13E-04,8.08E-05
8.99E+18,2.64E-04,3.89E-06,1.12E-04,8.00E-05
9.00E+18,2.62E-04,4.51E-06,1.09E-04,8.29E-05
9.00E+18,2.59E-04,4.35E-06,1.16E-04,8.21E-05
9.00E+18,2.62E-04,4.11E-06,1.07E-04,7.91E-05
9.00E+18,2.64E-04,4.36E-06,1.14E-04,7.90E-05
9.00E+18,2.55E-04,4.26E-06,1.15E-04,8.25E-05
9.00E+18,2.62E-04,4.54E-06,1.13E-04,8.09E-05
9.01E+18,2.58E-04,4.24E-06,1.08E-04,8.14E-05
9.01E+18,2.53E-04,4.55E-06,1.08E-04,7.79E-05
9.01E+18,2.54E-04,3.07E-06,1.05E-04,8.08E-05
9.01E+18,2.54E-04,3.72E-06,1.06E-04,7.48E-05
9.01E+18,2.54E-04,3.98E-06,1.06E-04,8.07E-05
9.02E+18,2.59E-04,3.62E-06,1.07E-04,7.66E-05
9.02E+18,2.55E-04,4.84E-06,1.12E-04,7.96E-05
9.02E+18,2.58E-04,3.09E-06,1.09E-04,7.82E-05
9.02E+18,2.61E-04,3.72E-06,1.08E-04,7.58E-05
9.02E+18,2.53E-04,4.01E-06,1.08E-04,7.89E-05
9.02E+18,2.55E-04,4.09E-06,1.07E-04,7.95E-05
9.03E+18,2.56E-04,3.58E-06,1.08E-04,7.99E-05
9.03E+18,2.56E-04,4.16E-06,1.10E-04,8.10E-05
9.03E+18,2.61E-04,4.07E-06,1.10E-04,7.92E-05
9.03E+18,2.60E-04,3.99E-06,1.15E-04,8.05E-05
9.03E+18,2.61E-04,3.72E-06,1.15E-04,8.04E-05
9.04E+18,2.60E-04,4.00E-06,1.12E-04,8.02E-05
9.04E+18,2.59E-04,3.34E-06,1.06E-04,8.00E-05
9.04E+18,2.61E-04,3.34E-06,1.11E-04,7.67E-05
9.04E+18,2.56E-04,4.26E-06,1.13E-04,7.62E-05
9.04E+18,2.58E-04,4.34E-06,1.17E-04,8.01E-05
9.04E+18,2.56E-04,4.62E-06,1.10E-04,7.79E-05
9.05E+18,2.56E-04,4.22E-06,1.11E-04,7.79E-05
9.05E+18,2.65E-04,4.13E-06,1.09E-04,7.77E-05
9.05E+18,2.56E-04,4.27E-06,1.09E-04,7.70E-05
9.05E+18,2.55E-04,4.49E-06,1.11E-04,7.96E-05
9.05E+18,2.54E-04,4.00E-06,1.10E-04,7.82E-05
9.05E+18,2.51E-04,4.07E-06,1.07E-04,7.79E-05
9.06E+18,2.59E-04,3.63E-06,1.11E-04,7.84E-05
9.06E+18,2.51E-04,4.15E-06,1.05E-04,8.02E-05
9.06E+18,2.57E-04,3.91E-06,1.09E-04,7.88E-05
9.06E+18,2.59E-04,4.03E-06,1.09E-04,7.78E-05
9.06E+18,2.57E-04,3.74E-06,1.08E-04,7.89E-05
9.07E+18,2.54E-04,4.19E-06,1.14E-04,7.95E-05
9.07E+18,2.56E-04,4.22E-06,1.15E-04,7.78E-05
9.07E+18,2.53E-04,4.15E-06,1.08E-04,7.87E-05
9.07E+18,2.51E-04,4.34E-06,1.05E-04,7.83E-05
9.07E+18,2.57E-04,4.39E-06,1.14E-04,7.98E-05
9.07E+18,2.47E-04,4.06E-06,1.12E-04,7.81E-05
9.08E+18,2.55E-04,4.35E-06,1.10E-04,7.75E-05
9.08E+18,2.59E-04,4.39E-06,1.09E-04,7.74E-05
9.08E+18,2.60E-04,4.51E-06,1.08E-04,7.96E-05
9.08E+18,2.58E-04,4.66E-06,1.14E-04,8.01E-05
9.08E+18,2.53E-04,3.53E-06,1.09E-04,8.06E-05
9.09E+18,2.53E-04,4.08E-06,1.15E-04,8.03E-05
9.09E+18,2.50E-04,4.52E-06,1.11E-04,8.04E-05
9.09E+18,2.57E-04,4.40E-06,1.10E-04,8.14E-05
9.09E+18,2.54E-04,3.93E-06,1.09E-04,8.06E-05
9.09E+18,2.54E-04,4.25E-06,1.10E-04,7.87E-05
9.09E+18,2.56E-04,2.04E-06,1.12E-04,7.75E-05
9.10E+18,2.55E-04,4.07E-06,1.14E-04,7.97E-05
9.10E+18,2.55E-04,4.59E-06,1.17E-04,8.01E-05
9.10E+18,2.56E-04,4.36E-06,1.16E-04,7.89E-05
9.10E+18,2.61E-04,3.86E-06,1.15E-04,7.91E-05
9.10E+18,2.55E-04,4.16E-06,1.07E-04,8.16E-05
9.11E+18,2.59E-04,4.51E-06,1.11E-04,8.03E-05
9.11E+18,2.55E-04,4.55E-06,1.14E-04,7.70E-05
9.11E+18,2.56E-04,4.01E-06,1.18E-04,8.31E-05
9.11E+18,2.58E-04,2.77E-06,1.14E-04,7.96E-05
9.11E+18,2.50E-04,4.01E-06,1.14E-04,7.86E-05
9.11E+18,2.56E-04,4.28E-06,1.12E-04,8.17E-05
9.12E+18,2.63E-04,4.06E-06,1.11E-04,7.93E-05
9.12E+18,2.58E-04,4.37E-06,1.12E-04,7.96E-05
9.12E+18,2.58E-04,4.91E-06,1.11E-04,7.88E-05
9.12E+18,2.52E-04,4.11E-06,1.10E-04,7.92E-05
9.12E+18,2.57E-04,4.05E-06,1.06E-04,7.87E-05
9.13E+18,2.45E-04,3.64E-06,1.05E-04,7.35E-05
9.13E+18,2.57E-04,4.06E-06,1.07E-04,8.13E-05
9.13E+18,2.52E-04,4.27E-06,1.09E-04,7.96E-05
9.13E+18,2.44E-04,3.92E-06,1.06E-04,7.42E-05
9.13E+18,2.54E-04,4.35E-06,1.11E-04,7.98E-05
9.13E+18,2.53E-04,4.54E-06,1.05E-04,7.82E-05
9.14E+18,2.58E-04,4.19E-06,1.11E-04,7.78E-05
9.14E+18,2.54E-04,4.02E-06,1.13E-04,8.01E-05
9.14E+18,2.48E-04,3.90E-06,1.12E-04,7.69E-05
9.14E+18,2.57E-04,4.27E-06,1.14E-04,7.98E-05
9.14E+18,2.56E-04,4.00E-06,1.11E-04,7.67E-05
9.14E+18,2.46E-04,4.33E-06,1.10E-04,7.73E-05
9.15E+18,2.52E-04,4.42E-06,1.07E-04,7.91E-05
9.15E+18,2.49E-04,4.33E-06,1.10E-04,7.85E-05
9.15E+18,2.45E-04,4.21E-06,1.05E-04,7.86E-05
9.15E+18,2.49E-04,2.86E-06,1.06E-04,8.04E-05
9.15E+18,2.56E-04,4.33E-06,1.14E-04,7.85E-05
9.16E+18,2.60E-04,4.84E-06,1.12E-04,7.99E-05
9.16E+18,2.52E-04,4.22E-06,1.05E-04,7.86E-05
9.16E+18,2.52E-04,4.05E-06,1.15E-04,7.90E-05
9.16E+18,2.51E-04,3.89E-06,1.11E-04,7.74E-05
9.16E+18,2.50E-04,4.28E-06,1.12E-04,8.04E-05
9.16E+18,2.53E-04,3.73E-06,1.13E-04,7.80E-05
9.17E+18,2.49E-04,4.30E-06,1.16E-04,7.98E-05
9.17E+18,2.46E-04,4.40E-06,1.18E-04,8.01E-05
9.17E+18,2.53E-04,4.07E-06,1.14E-04,8.18E-05
9.17E+18,2.56E-04,4.65E-06,1.12E-04,8.03E-05
9.17E+18,2.47E-04,4.24E-06,1.10E-04,8.24E-05
9.18E+18,2.51E-04,3.71E-06,1.08E-04,8.00E-05
9.18E+18,2.51E-04,4.10E-06,1.11E-04,7.93E-05
9.18E+18,2.51E-04,4.59E-06,1.11E-04,7.98E-05
9.18E+18,2.51E-04,3.84E-06,1.10E-04,8.04E-05
9.18E+18,2.42E-04,3.96E-06,1.11E-04,7.74E-05
9.18E+18,2.56E-04,4.09E-06,1.07E-04,8.21E-05
9.19E+18,2.49E-04,4.28E-06,1.16E-04,8.15E-05
9.19E+18,2.46E-04,4.01E-06,1.01E-04,7.63E-05
9.19E+18,2.51E-04,3.67E-06,1.09E-04,8.07E-05
9.19E+18,2.53E-04,4.49E-06,1.08E-04,7.81E-05
9.19E+18,2.54E-04,4.02E-06,1.10E-04,7.92E-05
9.20E+18,2.45E-04,4.39E-06,1.05E-04,7.94E-05
9.20E+18,2.48E-04,3.81E-06,1.12E-04,7.75E-05
9.20E+18,2.46E-04,3.52E-06,1.12E-04,7.89E-05
9.20E+18,2.50E-04,3.69E-06,1.09E-04,7.82E-05
9.20E+18,2.48E-04,4.08E-06,1.08E-04,8.18E-05
9.20E+18,2.51E-04,3.26E-06,1.11E-04,7.88E-05
9.21E+18,2.52E-04,4.50E-06,1.16E-04,7.74E-05
9.21E+18,2.43E-04,3.91E-06,1.08E-04,7.98E-05
9.21E+18,2.47E-04,4.45E-06,1.10E-04,7.71E-05
9.21E+18,2.51E-04,3.33E-06,1.12E-04,8.16E-05
9.21E+18,2.44E-04,3.63E-06,1.15E-04,7.82E-05
9.22E+18,2.55E-04,4.60E-06,1.13E-04,8.08E-05
9.22E+18,2.52E-04,4.27E-06,1.06E-04,8.05E-05
9.22E+18,2.55E-04,4.92E-06,1.15E-04,7.98E-05
9.22E+18,2.56E-04,4.14E-06,1.11E-04,7.88E-05
9.22E+18,2.51E-04,4.03E-06,1.13E-04,8.15E-05
9.22E+18,2.43E-04,3.69E-06,1.09E-04,8.14E-05
9.23E+18,2.53E-04,3.60E-06,1.10E-04,7.77E-05
9.23E+18,2.43E-04,4.42E-06,1.12E-04,7.93E-05
9.23E+18,2.55E-04,3.82E-06,1.19E-04,8.07E-05
9.23E+18,2.51E-04,4.96E-06,1.11E-04,7.83E-05
9.23E+18,2.47E-04,4.04E-06,1.11E-04,8.10E-05
9.23E+18,2.48E-04,3.52E-06,1.13E-04,7.91E-05
9.24E+18,2.51E-04,4.35E-06,1.16E-04,7.93E-05
9.24E+18,2.57E-04,4.74E-06,1.15E-04,8.18E-05
9.24E+18,2.49E-04,4.82E-06,1.14E-04,8.05E-05
9.24E+18,2.47E-04,4.65E-06,1.14E-04,7.87E-05
9.24E+18,2.45E-04,4.44E-06,1.09E-04,7.68E-05
9.25E+18,2.51E-04,4.37E-06,1.14E-04,7.86E-05
9.25E+18,2.48E-04,4.23E-06,1.15E-04,8.27E-05
9.25E+18,2.56E-04,3.93E-06,1.13E-04,8.02E-05
9.25E+18,2.46E-04,3.91E-06,1.11E-04,7.72E-05
9.25E+18,2.46E-04,3.91E-06,1.12E-04,8.02E-05
9.25E+18,2.52E-04,4.06E-06,1.14E-04,8.03E-05
9.26E+18,2.43E-04,4.05E-06,1.12E-04,7.72E-05
9.26E+18,2.55E-04,4.65E-06,1.15E-04,7.98E-05
9.26E+18,2.49E-04,3.59E-06,1.15E-04,8.02E-05
9.26E+18,2.58E-04,3.75E-06,1.09E-04,7.74E-05
9.26E+18,2.57E-04,4.10E-06,1.11E-04,7.71E-05
9.27E+18,2.59E-04,4.07E-06,1.07E-04,7.80E-05
9.27E+18,2.56E-04,4.16E-06,1.12E-04,7.83E-05
9.27E+18,2.57E-04,4.45E-06,1.08E-04,7.43E-05
9.27E+18,2.51E-04,4.02E-06,1.13E-04,7.81E-05
9.27E+18,2.46E-04,3.99E-06,1.13E-04,7.76E-05
9.27E+18,2.45E-04,3.59E-06,1.09E-04,8.09E-05
9.28E+18,2.53E-04,4.27E-06,1.11E-04,8.04E-05
9.28E+18,2.53E-04,4.01E-06,1.09E-04,7.87E-05
9.28E+18,2.49E-04,3.85E-06,1.13E-04,8.01E-05
9.28E+18,2.44E-04,4.02E-06,1.13E-04,7.72E-05
9.28E+18,2.54E-04,4.67E-06,1.11E-04,7.69E-05
9.29E+18,2.52E-04,4.45E-06,1.17E-04,7.98E-05
9.29E+18,2.47E-04,4.21E-06,1.09E-04,7.82E-05
9.29E+18,2.43E-04,4.39E-06,1.04E-04,7.98E-05
9.29E+18,2.49E-04,3.69E-06,1.09E-04,7.89E-05
9.29E+18,2.48E-04,3.94E-06,1.10E-04,7.93E-05
9.29E+18,2.50E-04,4.54E-06,1.08E-04,7.98E-05
9.30E+18,2.47E-04,4.59E-06,1.09E-04,7.82E-05
9.30E+18,2.52E-04,4.00E-06,1.10E-04,7.82E-05
9.30E+18,2.59E-04,4.69E-06,1.12E-04,7.89E-05
9.30E+18,2.49E-04,4.31E-06,1.12E-04,7.78E-05
9.30E+18,2.50E-04,3.54E-06,1.09E-04,7.88E-05
9.31E+18,2.51E-04,3.65E-06,1.10E-04,7.96E-05
9.31E+18,2.58E-04,3.94E-06,1.10E-04,7.99E-05
9.31E+18,2.50E-04,4.09E-06,1.10E-04,8.08E-05
9.31E+18,2.43E-04,3.72E-06,1.10E-04,7.98E-05
9.31E+18,2.43E-04,4.20E-06,1.06E-04,7.85E-05
9.31E+18,2.50E-04,3.64E-06,1.07E-04,7.53E-05
9.32E+18,2.49E-04,3.68E-06,1.07E-04,7.67E-05
9.32E+18,2.45E-04,4.68E-06,1.06E-04,7.54E-05
9.32E+18,2.48E-04,4.25E-06,1.10E-04,7.90E-05
9.32E+18,2.48E-04,3.77E-06,1.14E-04,7.57E-05
9.32E+18,2.55E-04,3.59E-06,1.06E-04,7.81E-05
9.33E+18,2.48E-04,4.59E-06,1.09E-04,7.74E-05
9.33E+18,2.48E-04,4.03E-06,1.15E-04,8.07E-05
9.33E+18,2.56E-04,4.28E-06,1.09E-04,8.08E-05
9.33E+18,2.49E-04,4.34E-06,1.12E-04,7.80E-05
9.33E+18,2.51E-04,4.00E-06,1.13E-04,7.83E-05
9.33E+18,2.56E-04,3.64E-06,1.13E-04,8.02E-05
9.34E+18,2.57E-04,4.23E-06,1.09E-04,8.20E-05
9.34E+18,2.56E-04,3.72E-06,1.10E-04,7.79E-05
9.34E+18,2.58E-04,4.35E-06,1.12E-04,7.95E-05
9.34E+18,2.48E-04,3.42E-06,1.11E-04,7.66E-05
9.34E+18,2.53E-04,3.92E-06,1.07E-04,7.87E-05
9.34E+18,2.46E-04,3.39E-06,1.07E-04,7.87E-05
9.35E+18,2.49E-04,3.29E-06,1.12E-04,7.79E-05
9.35E+18,2.45E-04,3.95E-06,1.07E-04,7.94E-05
9.35E+18,2.44E-04,3.74E-06,1.13E-04,7.65E-05
9.35E+18,2.53E-04,4.00E-06,1.07E-04,7.94E-05
9.35E+18,2.43E-04,4.33E-06,1.10E-04,7.81E-05
9.36E+18,2.47E-04,3.66E-06,1.09E-04,7.64E-05
9.36E+18,2.49E-04,2.72E-06,1.09E-04,7.82E-05
9.36E+18,2.46E-04,3.34E-06,1.10E-04,7.60E-05
9.36E+18,2.54E-04,3.98E-06,1.10E-04,7.56E-05
9.36E+18,2.45E-04,4.19E-06,1.10E-04,7.92E-05
9.36E+18,2.49E-04,3.63E-06,1.10E-04,7.68E-05
9.37E+18,2.47E-04,3.82E-06,1.13E-04,7.92E-05
9.37E+18,2.46E-04,4.19E-06,1.09E-04,7.77E-05
9.37E+18,2.50E-04,4.44E-06,1.10E-04,7.91E-05
9.37E+18,2.52E-04,4.38E-06,1.10E-04,7.77E-05
9.37E+18,2.46E-04,3.91E-06,1.08E-04,7.57E-05
9.38E+18,2.45E-04,4.34E-06,1.10E-04,7.70E-05
9.38E+18,2.48E-04,4.29E-06,1.06E-04,7.80E-05
9.38E+18,2.48E-04,4.26E-06,1.09E-04,7.71E-05
9.38E+18,2.38E-04,3.59E-06,1.10E-04,7.52E-05
9.38E+18,2.57E-04,3.81E-06,1.12E-04,7.74E-05
9.38E+18,2.46E-04,4.11E-06,1.15E-04,7.55E-05
9.39E+18,2.45E-04,4.09E-06,1.11E-04,7.71E-05
9.39E+18,2.51E-04,4.46E-06,1.11E-04,7.80E-05
9.39E+18,2.50E-04,4.41E-06,1.10E-04,7.80E-05
9.39E+18,2.45E-04,4.01E-06,1.09E-04,7.63E-05
9.39E+18,2.48E-04,4.00E-06,1.12E-04,8.14E-05
9.40E+18,2.51E-04,4.21E-06,1.08E-04,7.87E-05
9.40E+18,2.55E-04,4.54E-06,1.11E-04,7.91E-05
9.40E+18,2.42E-04,4.04E-06,1.15E-04,7.71E-05
9.40E+18,2.52E-04,3.89E-06,1.14E-04,8.09E-05
9.40E+18,2.46E-04,4.25E-06,1.13E-04,8.18E-05
9.40E+18,2.51E-04,3.85E-06,1.11E-04,7.67E-05
9.41E+18,2.47E-04,3.73E-06,1.15E-04,7.74E-05
9.41E+18,2.37E-04,4.46E-06,1.13E-04,7.59E-05
9.41E+18,2.45E-04,4.02E-06,1.13E-04,7.79E-05
9.41E+18,2.46E-04,4.23E-06,1.09E-04,7.51E-05
9.41E+18,2.49E-04,4.34E-06,1.10E-04,7.92E-05
9.42E+18,2.48E-04,4.23E-06,1.11E-04,8.09E-05
9.42E+18,2.46E-04,4.25E-06,1.11E-04,7.81E-05
9.42E+18,2.44E-04,4.22E-06,1.10E-04,7.78E-05
9.42E+18,2.46E-04,4.24E-06,1.07E-04,7.98E-05
9.42E+18,2.39E-04,3.62E-06,1.06E-04,7.51E-05
9.42E+18,2.46E-04,4.34E-06,1.11E-04,7.94E-05
9.43E+18,2.47E-04,4.31E-06,1.13E-04,7.39E-05
9.43E+18,2.50E-04,3.78E-06,1.06E-04,7.83E-05
9.43E+18,2.41E-04,3.66E-06,1.13E-04,7.68E-05
9.43E+18,2.44E-04,3.74E-06,1.06E-04,7.41E-05
9.43E+18,2.44E-04,3.72E-06,1.11E-04,7.61E-05
9.44E+18,2.43E-04,4.32E-06,1.13E-04,7.48E-05
9.44E+18,2.42E-04,3.71E-06,1.06E-04,7.66E-05
9.44E+18,2.47E-04,3.76E-06,1.10E-04,7.61E-05
9.44E+18,2.42E-04,4.30E-06,1.08E-04,7.84E-05
9.44E+18,2.36E-04,4.44E-06,1.07E-04,7.43E-05
9.44E+18,2.40E-04,2.65E-06,1.09E-04,7.59E-05
9.45E+18,2.42E-04,3.92E-06,1.13E-04,7.77E-05
9.45E+18,2.39E-04,3.94E-06,1.09E-04,7.52E-05
9.45E+18,2.42E-04,4.70E-06,1.11E-04,7.52E-05
9.45E+18,2.39E-04,4.30E-06,1.09E-04,7.64E-05
9.45E+18,2.38E-04,3.83E-06,1.12E-04,7.83E-05
9.46E+18,2.43E-04,4.18E-06,1.11E-04,7.22E-05
9.46E+18,2.42E-04,3.99E-06,1.08E-04,8.22E-05
9.46E+18,2.43E-04,3.87E-06,1.10E-04,7.63E-05
9.46E+18,2.39E-04,4.24E-06,1.07E-04,7.68E-05
9.46E+18,2.39E-04,3.97E-06,1.13E-04,7.90E-05
9.46E+18,2.41E-04,3.89E-06,1.08E-04,7.64E-05
9.47E+18,2.36E-04,3.86E-06,1.07E-04,7.62E-05
9.47E+18,2.46E-04,4.05E-06,1.08E-04,7.74E-05
9.47E+18,2.39E-04,4.82E-06,1.08E-04,7.61E-05
9.47E+18,2.39E-04,3.93E-06,1.05E-04,7.41E-05
9.47E+18,2.39E-04,4.04E-06,1.08E-04,7.74E-05
9.48E+18,2.36E-04,3.77E-06,1.05E-04,7.51E-05
9.48E+18,2.47E-04,4.04E-06,1.07E-04,7.54E-05
9.48E+18,2.36E-04,3.58E-06,1.07E-04,7.39E-05
9.48E+18,2.26E-04,4.18E-06,1.10E-04,7.42E-05
9.48E+18,2.39E-04,4.24E-06,1.07E-04,7.23E-05
9.48E+18,2.38E-04,4.29E-06,1.06E-04,7.68E-05
9.49E+18,2.35E-04,4.02E-06,1.10E-04,7.72E-05
9.49E+18,2.40E-04,4.04E-06,1.08E-04,7.68E-05
9.49E+18,2.41E-04,4.38E-06,1.06E-04,7.50E-05
9.49E+18,2.41E-04,3.96E-06,1.07E-04,7.68E-05
9.49E+18,2.30E-04,4.18E-06,1.04E-04,7.90E-05
9.49E+18,2.32E-04,4.21E-06,1.08E-04,7.50E-05
9.50E+18,2.45E-04,3.93E-06,1.07E-04,7.56E-05
9.50E+18,2.41E-04,3.97E-06,1.09E-04,7.88E-05
9.50E+18,2.34E-04,4.14E-06,1.11E-04,7.84E-05
9.50E+18,2.42E-04,4.41E-06,1.04E-04,7.71E-05
9.50E+18,2.37E-04,4.43E-06,1.13E-04,7.84E-05
9.51E+18,2.34E-04,4.37E-06,1.10E-04,7.77E-05
9.51E+18,2.47E-04,4.38E-06,1.10E-04,7.74E-05
9.51E+18,2.41E-04,3.80E-06,1.10E-04,7.91E-05
9.51E+18,2.29E-04,3.88E-06,1.10E-04,7.84E-05
9.51E+18,2.34E-04,4.16E-06,1.10E-04,7.80E-05
9.51E+18,2.38E-04,4.32E-06,1.10E-04,7.81E-05
9.52E+18,2.36E-04,4.50E-06,1.06E-04,7.73E-05
9.52E+18,2.38E-04,4.47E-06,1.08E-04,7.69E-05
9.52E+18,2.43E-04,4.14E-06,1.06E-04,7.75E-05
9.52E+18,2.34E-04,3.64E-06,1.11E-04,7.77E-05
9.52E+18,2.39E-04,4.47E-06,1.08E-04,7.68E-05
9.53E+18,2.39E-04,3.98E-06,1.11E-04,7.83E-05
9.53E+18,2.40E-04,3.76E-06,1.13E-04,7.97E-05
9.53E+18,2.35E-04,4.92E-06,1.16E-04,7.82E-05
9.53E+18,2.31E-04,3.37E-06,1.08E-04,7.69E-05
9.53E+18,2.38E-04,4.07E-06,1.12E-04,7.63E-05
9.53E+18,2.40E-04,4.24E-06,1.10E-04,7.88E-05
9.54E+18,2.46E-04,4.57E-06,1.11E-04,8.10E-05
9.54E+18,2.48E-04,4.55E-06,1.11E-04,7.76E-05
9.54E+18,2.29E-04,4.07E-06,1.10E-04,7.66E-05
9.54E+18,2.25E-04,4.19E-06,1.10E-04,7.79E-05
9.54E+18,2.39E-04,3.95E-06,1.11E-04,7.67E-05
9.55E+18,2.24E-04,3.81E-06,1.10E-04,7.50E-05
9.55E+18,2.41E-04,3.67E-06,1.09E-04,7.72E-05
9.55E+18,2.24E-04,4.34E-06,1.07E-04,7.79E-05
9.55E+18,2.29E-04,4.22E-06,1.06E-04,7.75E-05
9.55E+18,2.30E-04,3.25E-06,1.13E-04,7.91E-05
9.55E+18,2.29E-04,3.77E-06,1.11E-04,7.78E-05
9.56E+18,2.38E-04,3.70E-06,1.09E-04,7.63E-05
9.56E+18,2.23E-04,4.18E-06,1.05E-04,7.80E-05
9.56E+18,2.41E-04,4.00E-06,1.13E-04,7.84E-05
9.56E+18,2.26E-04,4.69E-06,1.12E-04,7.56E-05
9.56E+18,2.30E-04,3.88E-06,1.05E-04,7.75E-05
9.57E+18,2.38E-04,3.60E-06,1.11E-04,7.88E-05
9.57E+18,2.33E-04,3.29E-06,1.16E-04,7.87E-05
9.57E+18,2.41E-04,3.68E-06,1.12E-04,7.42E-05
9.57E+18,2.25E-04,3.93E-06,1.16E-04,7.89E-05
9.57E+18,2.28E-04,3.60E-06,1.13E-04,7.41E-05
9.57E+18,2.29E-04,4.41E-06,1.11E-04,7.65E-05
9.58E+18,2.41E-04,4.12E-06,1.14E-04,8.10E-05
9.58E+18,2.41E-04,3.72E-06,1.14E-04,7.89E-05
9.58E+18,2.33E-04,4.06E-06,1.13E-04,7.61E-05
9.58E+18,2.38E-04,4.49E-06,1.15E-04,7.63E-05
9.58E+18,2.34E-04,4.53E-06,1.10E-04,7.91E-05
9.59E+18,2.37E-04,3.84E-06,1.16E-04,7.74E-05
9.59E+18,2.28E-04,3.23E-06,1.08E-04,7.66E-05
9.59E+18,2.46E-04,4.27E-06,1.10E-04,7.74E-05
9.59E+18,2.45E-04,4.23E-06,1.06E-04,7.74E-05
