X , H2, CH4, CO, CO2 
20.384928001,32844606132.6,8018823780.63,41063243.9271,51192834.7855
20.446144001,39477975565.9,8006097488.84,41082880.9802,51206970.4734
20.507360001,47772290462.6,7992499721.73,41107550.9864,51224718.3966
20.568576001,58132432345.1,7978017651.65,41138493.585,51246967.0726
20.629792001,71064124568.6,7962635169.53,41177279.8223,51274840.2243
20.691008001,87198618824.1,7946332074.54,41226076.2399,51309866.4641
20.752224001,107323509213.0,7929083062.08,41289450.5584,51355094.3528
20.813440001,132421178053.0,7910856455.42,41390014.4521,51424667.4182
20.874656001,163716750111.0,7891612572.94,41709398.3716,51629914.1791
20.935872001,202737895920.0,7871301230.79,43865870.07,52958486.0788
20.997088001,251389401946.0,7849854446.87,62502019.2066,64332157.1895
21.058304001,312046133806.0,7827139409.46,230393379.897,166547606.682
21.119520001,387668804962.0,7802555744.82,1751873106.3,1091562869.48
21.180736001,405010898526.0,7794051952.34,2706646219.25,1671503233.81
21.241952001,409667089582.0,7768299444.09,3035449344.5,1869597218.13
21.303168001,418418086012.0,7691146964.42,3693618854.75,2264168607.75
21.364384001,425623148052.0,7591141689.95,4285310818.25,2616476591.63
21.425600001,431282146288.0,7468240476.73,4810273253.25,2926357481.25
21.486816001,435394975438.0,7322407196.28,5268300257.0,3193678185.0
21.548032001,437961554373.0,7153612748.31,5659232066.25,3418336245.0
21.609248001,438981826149.0,6961835070.17,5982955098.75,3600259864.0
21.670464001,448932769852.0,7027503453.75,6453224061.0,3900633881.25
21.731680001,458423759564.0,7099212217.08,6878099690.75,4174759091.75
21.792896001,466368109185.0,7147834030.41,7235125256.0,4405728030.13
21.854112001,472765697457.0,7173333192.5,7524069110.25,4593386872.38
21.915328001,477616427430.0,7175681100.38,7744746073.25,4737612624.0
21.976544001,480920226504.0,7154856260.84,7897017485.0,4838313152.25
22.037760001,482677046440.0,7110844299.05,7980791246.25,4895427209.75
22.098976001,482886863359.0,7043637963.94,7996021844.0,4908924449.75
22.160192001,481549677777.0,6953237131.38,7942710368.75,4878805435.38
22.221408001,454787999057.0,5911851620.41,6895187277.25,4248124438.78
22.282624001,416312732288.0,4688528969.28,5640715593.75,3490784389.21
22.343840001,377793022081.0,3722376128.62,4627109965.89,2876726794.8
22.405056001,339233811056.0,2959554424.08,3805782247.93,2377147517.21
22.466272001,300639722901.0,2357698764.97,3138440320.0,1969366631.88
22.527488001,262015127221.0,1883526215.17,2595040200.12,1635617205.47
22.588704001,223364190351.0,1510957190.73,2152179162.5,1362096476.21
22.649920001,184690914945.0,1219643186.58,1791844065.22,1138228865.6
22.711136001,142828083258.0,950158859.374,1444071180.68,920861032.54
22.772352001,109706988180.0,735720776.489,1155928388.37,739781562.215
22.833568001,84266603814.7,569688403.644,923988025.946,593296615.311
22.894784001,64725767186.7,441132545.736,737628938.572,475069382.012
22.956000001,49716373599.4,341592233.598,588145013.285,379848444.904
23.017216001,38187585720.9,264517159.186,468425576.73,303303609.695
23.078432001,29332257475.1,204836098.539,372681625.622,241879858.339
23.139648001,22530420858.4,158622845.581,296213686.681,192669768.385
23.200864001,17305878595.1,122837618.542,235216617.795,153303626.435
23.262080001,13292863254.4,95126883.1808,186616621.263,121855842.612
23.323296001,10210428316.3,73668392.5913,147935964.886,96765978.3085
23.384512001,7842778082.26,57051227.0735,117181277.41,76772613.9848
23.445728001,6024159163.77,44182926.6393,92751722.7294,60858326.7863
23.506944001,4627255687.08,34217595.7341,73363811.8412,48204164.7154
23.568160001,3554275679.8,26500242.7986,57990052.1608,38152158.7198
23.629376001,2730104539.98,20523687.7148,45809042.8797,30174582.8487
23.690592001,2097046221.53,15895198.657,36164993.8617,23848840.9052
23.751808001,1610783938.73,12310661.12,28534971.0481,18837017.0895
23.813024001,1237277579.72,9534578.2315,22502453.9584,14869273.3339
23.874240001,950380604.294,7384585.64676,17736033.1412,11730405.3371
23.935456001,730009576.705,5719461.7069,13972281.0019,9248982.35375
23.996672001,560738177.382,4429843.74484,11002002.3754,7288593.21622
24.057888001,430717257.007,3431039.62256,8659215.69198,5740804.09005
24.119104001,330845324.164,2657461.52752,6812335.53271,4519503.53662
24.180320001,254131391.962,2058315.85264,5357126.47443,3556369.17234
24.241536001,195205575.662,1594265.65103,4211079.58395,2797239.06195
24.302752001,149943178.754,1234846.16237,3308929.66809,2199211.43488
24.363968001,115175950.405,956463.460732,2599085.84869,1728329.59747
24.425184001,88470299.0449,740844.631226,2040792.3288,1357736.2493
24.486400001,67956935.8874,573837.587173,1601872.19632,1066203.72089
24.547616001,52200022.4727,444481.638237,1256936.17392,836964.807678
24.608832001,40096659.8096,344287.455838,985961.701326,656783.801391
24.670048001,30799688.1021,266680.620911,773166.854821,515218.454864
24.731264001,23658383.0042,206568.586155,606118.306238,404035.463725
24.792480001,18172907.609,160007.202837,475025.54583,316746.402371
24.853696001,13959324.508,123941.601542,372182.632535,248240.589148
24.914912001,10722721.2427,96005.6667959,291527.00494,194494.4976
24.976128001,8236567.46388,74366.7339994,228291.011698,152341.969848
25.037344001,6326858.75987,57605.3087824,178726.838966,119292.632255
25.098560001,4859937.20551,44621.9098577,139889.49824,93388.4936409
25.159776001,3733136.06196,34564.9182001,109465.71189,73090.7660473
25.220992001,2867593.75945,26774.6951885,85639.058574,57190.590167
