Dose,DOS C/mm2,DOSe/cm2,H2,CH4,H2O,CO,C2H6,CO2
19.6634,1.97E-02,1.18E+19,0.0027401,5.10E-05,0.00021255,0.00028673,3.96E-05,0.00033115
19.6723,1.97E-02,1.19E+19,0.0027313,5.20E-05,0.00021714,0.00028934,3.95E-05,0.00032446
19.6809,1.97E-02,1.19E+19,0.0027439,5.06E-05,0.00019846,0.00030297,3.45E-05,0.00032464
19.6896,1.97E-02,1.19E+19,0.0027453,5.32E-05,0.00022291,0.00029005,4.02E-05,0.00032086
19.698,1.97E-02,1.19E+19,0.0027346,5.43E-05,0.00019493,0.00030966,4.01E-05,0.00032535
19.7058,1.97E-02,1.19E+19,0.0027422,5.23E-05,0.00021523,0.00029555,4.01E-05,0.00032939
19.7138,1.97E-02,1.19E+19,0.0027551,5.38E-05,0.00021296,0.00029165,3.82E-05,0.00033552
19.7222,1.97E-02,1.19E+19,0.0027329,5.44E-05,0.00021897,0.00029155,3.86E-05,0.00031986
19.7302,1.97E-02,1.19E+19,0.0027462,5.16E-05,0.00019678,0.00029043,4.14E-05,0.00033223
19.7386,1.97E-02,1.19E+19,0.0027451,5.26E-05,0.00021674,0.00029359,4.00E-05,0.00032369
19.7477,1.97E-02,1.19E+19,0.0027333,4.66E-05,0.00022433,0.00027112,4.11E-05,0.00033363
19.7559,1.98E-02,1.19E+19,0.0027181,5.05E-05,0.00023332,0.0002956,4.00E-05,0.00033132
19.7639,1.98E-02,1.19E+19,0.0027341,5.19E-05,0.0002167,0.00028997,4.20E-05,0.00033733
19.7723,1.98E-02,1.19E+19,0.0027377,5.55E-05,0.00020095,0.00029504,3.98E-05,0.00032571
19.7801,1.98E-02,1.19E+19,0.0027292,5.21E-05,0.00020395,0.00027931,4.05E-05,0.00034212
19.7884,1.98E-02,1.19E+19,0.002735,5.25E-05,0.00019559,0.00028617,4.02E-05,0.00032914
19.7965,1.98E-02,1.19E+19,0.0027242,5.23E-05,0.0002031,0.00029044,4.08E-05,0.0003325
19.8044,1.98E-02,1.19E+19,0.0027497,5.54E-05,0.00021394,0.00029562,4.00E-05,0.00032593
19.8129,1.98E-02,1.19E+19,0.0027334,5.04E-05,0.00019804,0.00029471,3.98E-05,0.00033614
19.8206,1.98E-02,1.19E+19,0.0027286,5.13E-05,0.00023131,0.00029315,3.82E-05,0.00031696
19.8284,1.98E-02,1.19E+19,0.0027372,5.04E-05,0.00018344,0.00028899,3.81E-05,0.00032669
19.8364,1.98E-02,1.19E+19,0.0027135,4.97E-05,0.00022334,0.00028009,4.25E-05,0.00031287
19.8448,1.98E-02,1.20E+19,0.0027372,5.04E-05,0.00021848,0.00029283,3.66E-05,0.00032722
19.8532,1.99E-02,1.20E+19,0.0027036,5.49E-05,0.00020749,0.00030193,3.90E-05,0.0003162
19.8626,1.99E-02,1.20E+19,0.0026789,4.24E-05,0.00014327,0.00023426,4.23E-05,0.00029612
19.8716,1.99E-02,1.20E+19,0.0026806,4.53E-05,0.00014414,0.00025804,3.73E-05,0.00033999
19.8809,1.99E-02,1.20E+19,0.0026999,4.90E-05,0.00018086,0.00026957,4.27E-05,0.00032444
19.8897,1.99E-02,1.20E+19,0.002708,4.93E-05,0.00019893,0.00026552,3.75E-05,0.00034098
19.8983,1.99E-02,1.20E+19,0.0026802,5.01E-05,0.00020702,0.00026593,4.30E-05,0.00032734
19.907,1.99E-02,1.20E+19,0.0027023,5.19E-05,0.0001909,0.00027887,3.77E-05,0.00033205
19.9163,1.99E-02,1.20E+19,0.0027354,4.79E-05,0.000217,0.00026799,4.03E-05,0.00033911
19.9255,1.99E-02,1.20E+19,0.0027045,4.31E-05,0.000234,0.00026429,3.87E-05,0.00034198
19.9343,1.99E-02,1.20E+19,0.002733,4.51E-05,0.00022709,0.00026366,4.10E-05,0.00034268
19.9435,1.99E-02,1.20E+19,0.0027269,5.05E-05,0.00025134,0.00027296,3.72E-05,0.00034338
19.9517,2.00E-02,1.20E+19,0.0027417,5.14E-05,0.00025032,0.00027838,4.14E-05,0.00034421
19.9608,2.00E-02,1.20E+19,0.0027286,4.89E-05,0.00026593,0.00028389,4.20E-05,0.00033306
19.9694,2.00E-02,1.20E+19,0.0027589,4.06E-05,0.00024518,0.00026229,3.82E-05,0.00034905
19.978,2.00E-02,1.20E+19,0.0027461,4.26E-05,0.00027534,0.00026914,3.55E-05,0.00034195
19.9866,2.00E-02,1.20E+19,0.0027495,4.62E-05,0.00028296,0.00026343,4.37E-05,0.00034891
19.9954,2.00E-02,1.20E+19,0.0027747,4.79E-05,0.00029646,0.0002838,3.65E-05,0.00034106
20.0039,2.00E-02,1.21E+19,0.0027484,5.17E-05,0.00029425,0.00027685,3.75E-05,0.00034357
20.0129,2.00E-02,1.21E+19,0.0027453,4.47E-05,0.00030326,0.00027176,3.90E-05,0.00035299
20.0211,2.00E-02,1.21E+19,0.0027798,4.73E-05,0.00028699,0.00028002,4.30E-05,0.00033613
20.0296,2.00E-02,1.21E+19,0.00278,4.39E-05,0.0002944,0.00027396,4.14E-05,0.00034224
20.0381,2.00E-02,1.21E+19,0.0027716,5.26E-05,0.00031479,0.00027899,3.86E-05,0.00034331
20.0467,2.00E-02,1.21E+19,0.0027731,5.13E-05,0.00030744,0.00028254,3.60E-05,0.00033813
20.0553,2.01E-02,1.21E+19,0.0027938,4.82E-05,0.00031004,0.00027064,4.02E-05,0.00034876
20.0644,2.01E-02,1.21E+19,0.0027994,4.47E-05,0.00033372,0.0002758,3.96E-05,0.00034863
20.0734,2.01E-02,1.21E+19,0.0027955,4.86E-05,0.00032391,0.00027439,3.96E-05,0.00035449
20.0819,2.01E-02,1.21E+19,0.0027787,4.29E-05,0.00032301,0.00026998,4.02E-05,0.00036245
20.0911,2.01E-02,1.21E+19,0.0028106,4.68E-05,0.00036637,0.00028161,4.25E-05,0.00034991
20.1,2.01E-02,1.21E+19,0.0028165,4.36E-05,0.00035567,0.0002733,3.91E-05,0.00034952
20.1087,2.01E-02,1.21E+19,0.0027859,4.91E-05,0.00035798,0.00028361,4.16E-05,0.00034136
20.1174,2.01E-02,1.21E+19,0.0027768,4.97E-05,0.00037447,0.00028409,4.26E-05,0.00035009
20.126,2.01E-02,1.21E+19,0.002819,4.31E-05,0.00035503,0.00026553,4.09E-05,0.00036748
20.1352,2.01E-02,1.21E+19,0.0028077,4.87E-05,0.00036375,0.00028282,4.01E-05,0.00034705
20.1442,2.01E-02,1.21E+19,0.0027851,4.75E-05,0.00038351,0.00027885,4.17E-05,0.00035396
20.1529,2.02E-02,1.21E+19,0.002829,4.58E-05,0.00038141,0.0002847,4.07E-05,0.00034663
20.1616,2.02E-02,1.21E+19,0.0028449,5.03E-05,0.00037542,0.00030256,4.13E-05,0.00035717
20.1695,2.02E-02,1.22E+19,0.0028146,5.00E-05,0.00038765,0.00029321,3.85E-05,0.00035219
20.1781,2.02E-02,1.22E+19,0.0028291,5.34E-05,0.00040429,0.00029085,4.10E-05,0.00034662
20.1867,2.02E-02,1.22E+19,0.0027861,4.72E-05,0.00037966,0.00027143,4.04E-05,0.00037239
20.1954,2.02E-02,1.22E+19,0.0027869,4.90E-05,0.0003697,0.0002701,3.88E-05,0.00036309
20.2046,2.02E-02,1.22E+19,0.0027726,4.75E-05,0.00035786,0.0002898,4.10E-05,0.00035319
20.2147,2.02E-02,1.22E+19,0.0025326,4.41E-05,1.08E-05,0.00023963,3.87E-05,0.00029596
20.2244,2.02E-02,1.22E+19,0.0025257,3.67E-05,4.33E-05,0.00023049,3.48E-05,0.00030263
20.2341,2.02E-02,1.22E+19,0.002539,3.90E-05,5.61E-05,0.00023567,3.65E-05,0.00031362
20.2444,2.02E-02,1.22E+19,0.002522,4.48E-05,8.25E-05,0.00025295,3.96E-05,0.0003125
20.2545,2.03E-02,1.22E+19,0.0025123,3.65E-05,9.94E-05,0.00024103,3.82E-05,0.00032262
20.2649,2.03E-02,1.22E+19,0.0025199,4.08E-05,9.28E-05,0.0002613,3.80E-05,0.00029753
20.2748,2.03E-02,1.22E+19,0.0025411,4.13E-05,8.16E-05,0.00023532,4.11E-05,0.00032126
20.2849,2.03E-02,1.22E+19,0.0025776,4.40E-05,9.90E-05,0.00024648,3.58E-05,0.00031013
20.2947,2.03E-02,1.22E+19,0.0025449,4.43E-05,0.00010744,0.00026501,3.70E-05,0.00030924
20.3048,2.03E-02,1.22E+19,0.0025577,4.02E-05,0.00010602,0.00025907,3.48E-05,0.00031674
20.3143,2.03E-02,1.22E+19,0.0025338,4.51E-05,0.00010075,0.00024931,3.83E-05,0.00030607
20.3212,2.03E-02,1.22E+19,0.0025679,3.78E-05,0.000106,0.00024197,3.41E-05,0.00033097
20.3281,2.03E-02,1.22E+19,0.0025187,4.19E-05,0.00012926,0.00026289,3.29E-05,0.00031537
20.3353,2.03E-02,1.23E+19,0.0025494,3.36E-05,0.00012235,0.00023112,3.70E-05,0.00032493
20.3421,2.03E-02,1.23E+19,0.0025381,3.90E-05,0.00012488,0.00025458,3.92E-05,0.0003116
20.349,2.03E-02,1.23E+19,0.0025598,4.42E-05,0.000112,0.00024673,3.90E-05,0.00032187
20.3562,2.04E-02,1.23E+19,0.0025226,3.82E-05,0.00011557,0.00024878,3.36E-05,0.00030507
20.3629,2.04E-02,1.23E+19,0.0025375,4.61E-05,0.00010651,0.00026554,3.61E-05,0.00030724
20.3689,2.04E-02,1.23E+19,0.0025369,3.69E-05,0.00012276,0.00024602,3.36E-05,0.00032152
20.3758,2.04E-02,1.23E+19,0.0025483,3.73E-05,0.00013655,0.00025062,3.54E-05,0.00030866
20.3831,2.04E-02,1.23E+19,0.0025512,4.38E-05,0.00014357,0.00026422,3.70E-05,0.00030521
20.3903,2.04E-02,1.23E+19,0.0025501,4.57E-05,0.00013893,0.00027552,3.63E-05,0.00029937
20.3964,2.04E-02,1.23E+19,0.0025823,3.43E-05,0.0001283,0.00023382,3.26E-05,0.00032071
20.4039,2.04E-02,1.23E+19,0.0025484,4.82E-05,0.00013662,0.00027126,3.49E-05,0.00031241
20.4109,2.04E-02,1.23E+19,0.0025516,4.26E-05,0.00014803,0.00026609,3.79E-05,0.00030871
20.4177,2.04E-02,1.23E+19,0.0025869,4.45E-05,0.00012122,0.00025382,3.32E-05,0.00033115
20.4249,2.04E-02,1.23E+19,0.0025796,4.12E-05,0.00013879,0.00025041,3.74E-05,0.00031188
20.432,2.04E-02,1.23E+19,0.0025445,4.00E-05,0.00016179,0.00024848,3.55E-05,0.00032719
20.4392,2.04E-02,1.23E+19,0.0025679,3.73E-05,0.00012742,0.00025204,3.73E-05,0.00030791
20.4463,2.04E-02,1.23E+19,0.0025801,3.65E-05,0.0001488,0.00024146,3.41E-05,0.00032669
20.4607,2.05E-02,1.23E+19,0.0028187,5.34E-05,0.00014418,0.00035133,6.59E-05,0.00038898
20.475,2.05E-02,1.23E+19,0.0026999,4.71E-05,0.00015018,0.00034325,4.67E-05,0.00038424
20.4869,2.05E-02,1.23E+19,0.002646,4.96E-05,0.00017082,0.00032966,4.46E-05,0.0003438
20.4984,2.05E-02,1.23E+19,0.0025422,4.18E-05,0.0001694,0.00033851,4.06E-05,0.00034331
20.5102,2.05E-02,1.24E+19,0.0025239,4.45E-05,0.00015882,0.00032202,4.41E-05,0.00033094
20.5217,2.05E-02,1.24E+19,0.0024982,4.52E-05,0.00019152,0.00032332,3.71E-05,0.00032125
20.5336,2.05E-02,1.24E+19,0.0024263,4.68E-05,0.00016709,0.00032743,3.37E-05,0.00032503
20.5449,2.05E-02,1.24E+19,0.0024521,4.43E-05,0.00015913,0.00030949,3.98E-05,0.00030981
20.5557,2.06E-02,1.24E+19,0.0024349,4.00E-05,0.00017095,0.00031781,3.15E-05,0.0003163
20.5675,2.06E-02,1.24E+19,0.0023857,3.86E-05,0.00016451,0.00031804,3.65E-05,0.00029858
20.5794,2.06E-02,1.24E+19,0.0023779,4.05E-05,0.00015643,0.00030516,3.18E-05,0.00028609
20.5921,2.06E-02,1.24E+19,0.0023763,3.71E-05,0.000138,0.00030419,3.20E-05,0.00030526
20.6043,2.06E-02,1.24E+19,0.0023497,4.18E-05,0.00015134,0.00030046,3.22E-05,0.00029403
20.616,2.06E-02,1.24E+19,0.0023651,3.95E-05,0.0001456,0.00029896,3.41E-05,0.00030694
20.6289,2.06E-02,1.24E+19,0.002274,4.06E-05,0.00014072,0.00030502,2.99E-05,0.0002843
20.6425,2.06E-02,1.24E+19,0.0022804,4.00E-05,0.00017087,0.00028808,3.36E-05,0.00028902
20.656,2.07E-02,1.24E+19,0.0022474,3.83E-05,0.00017927,0.00029521,3.07E-05,0.00029263
20.6683,2.07E-02,1.25E+19,0.0022751,3.73E-05,0.00016262,0.00029099,3.11E-05,0.00027882
20.6804,2.07E-02,1.25E+19,0.002229,3.58E-05,0.00014003,0.00029201,3.06E-05,0.00027101
20.6933,2.07E-02,1.25E+19,0.0022451,3.67E-05,0.00015665,0.00027725,3.18E-05,0.00028035
20.7065,2.07E-02,1.25E+19,0.0022125,3.79E-05,0.00014791,0.00027882,3.09E-05,0.00026825
20.719,2.07E-02,1.25E+19,0.0021969,3.56E-05,0.00014955,0.00027901,3.21E-05,0.000272
20.7318,2.07E-02,1.25E+19,0.0021843,3.41E-05,0.0001216,0.00029271,3.10E-05,0.00028522
20.7443,2.07E-02,1.25E+19,0.0021842,3.52E-05,0.00015292,0.00028361,3.04E-05,0.00025295
20.7571,2.08E-02,1.25E+19,0.0021534,3.60E-05,0.0001307,0.00028043,2.86E-05,0.00027083
20.7703,2.08E-02,1.25E+19,0.002191,3.56E-05,0.00015913,0.00027205,2.96E-05,0.00026169
20.7836,2.08E-02,1.25E+19,0.0021395,3.69E-05,0.00012297,0.00027256,2.75E-05,0.0002659
20.797,2.08E-02,1.25E+19,0.0021392,3.83E-05,0.00014116,0.00025904,2.95E-05,0.00025525
20.8103,2.08E-02,1.25E+19,0.0021483,3.33E-05,0.00014801,0.00026863,2.78E-05,0.00025608
20.8235,2.08E-02,1.25E+19,0.0021146,3.47E-05,0.00013531,0.00026611,2.71E-05,0.00025567
20.8367,2.08E-02,1.26E+19,0.00214,3.49E-05,0.00013732,0.00026859,2.89E-05,0.00025551
20.8509,2.09E-02,1.26E+19,0.0021038,3.42E-05,0.00014743,0.00026043,2.95E-05,0.00025619
20.8652,2.09E-02,1.26E+19,0.0020863,3.38E-05,0.00014559,0.00025491,2.93E-05,0.00025387
20.8783,2.09E-02,1.26E+19,0.0021076,3.45E-05,0.00017204,0.00026555,2.82E-05,0.00024447
20.8904,2.09E-02,1.26E+19,0.0020941,3.19E-05,0.00013301,0.00024862,2.94E-05,0.00024867
20.9034,2.09E-02,1.26E+19,0.0020904,3.61E-05,0.00013658,0.00025563,2.58E-05,0.00024934
20.9156,2.09E-02,1.26E+19,0.002057,2.91E-05,0.00014931,0.00026794,2.50E-05,0.00022464
20.9291,2.09E-02,1.26E+19,0.0020747,3.38E-05,0.00014065,0.0002549,2.53E-05,0.00024978
20.943,2.09E-02,1.26E+19,0.0020476,3.26E-05,0.00013971,0.00024773,2.81E-05,0.0002569
20.9552,2.10E-02,1.26E+19,0.0020278,3.21E-05,0.00014161,0.00027244,2.80E-05,0.00024066
20.9701,2.10E-02,1.26E+19,0.0021006,3.24E-05,8.04E-05,0.00024447,3.85E-05,0.00024524
20.9828,2.10E-02,1.26E+19,0.0020886,3.28E-05,7.58E-05,0.00024527,3.09E-05,0.00025525
20.9953,2.10E-02,1.26E+19,0.0020576,3.06E-05,6.28E-05,0.00024835,2.86E-05,0.00024249
21.0081,2.10E-02,1.27E+19,0.0020365,3.13E-05,8.48E-05,0.00023639,2.95E-05,0.00021484
21.023,2.10E-02,1.27E+19,0.0020139,3.38E-05,9.28E-05,0.00024696,2.96E-05,0.00025453
21.0386,2.10E-02,1.27E+19,0.0020393,3.34E-05,0.00010182,0.00025418,2.60E-05,0.00025237
21.0535,2.11E-02,1.27E+19,0.0020215,3.26E-05,0.00011943,0.00025425,2.91E-05,0.00024982
21.0684,2.11E-02,1.27E+19,0.0020303,3.21E-05,0.00010713,0.00024716,2.96E-05,0.00022545
21.0834,2.11E-02,1.27E+19,0.002039,3.30E-05,0.00011249,0.00024649,2.78E-05,0.00024474
21.0978,2.11E-02,1.27E+19,0.0020024,3.37E-05,0.00010243,0.00023522,2.86E-05,0.00023638
21.1107,2.11E-02,1.27E+19,0.0020235,3.31E-05,0.00010646,0.00024393,3.12E-05,0.00023888
21.1244,2.11E-02,1.27E+19,0.0019838,3.15E-05,9.54E-05,0.00024245,2.93E-05,0.0002366
21.1396,2.11E-02,1.27E+19,0.0020143,3.08E-05,9.28E-05,0.00024088,3.00E-05,0.00024088
21.1549,2.12E-02,1.27E+19,0.001969,3.06E-05,0.00012419,0.00024512,2.74E-05,0.00021774
21.1699,2.12E-02,1.28E+19,0.0019828,3.10E-05,0.00011532,0.00024313,2.86E-05,0.00024114
21.1849,2.12E-02,1.28E+19,0.0020004,3.38E-05,0.00010578,0.00024052,2.98E-05,0.0002398
21.1998,2.12E-02,1.28E+19,0.0019503,3.30E-05,0.00011344,0.00023739,2.85E-05,0.00023172
21.2142,2.12E-02,1.28E+19,0.0019732,3.35E-05,0.00012194,0.00024665,2.79E-05,0.00021398
21.2276,2.12E-02,1.28E+19,0.0019756,3.50E-05,0.00012274,0.00023577,2.40E-05,0.00023856
21.2415,2.12E-02,1.28E+19,0.0019738,2.88E-05,0.00012075,0.00024204,2.68E-05,0.00022555
21.2563,2.13E-02,1.28E+19,0.0019613,3.05E-05,0.00013269,0.00023309,2.74E-05,0.00023565
21.2706,2.13E-02,1.28E+19,0.0019888,3.43E-05,0.00010269,0.00023721,2.83E-05,0.00021198
21.2848,2.13E-02,1.28E+19,0.0019612,2.96E-05,0.00012206,0.00023745,2.91E-05,0.00024488
21.3,2.13E-02,1.28E+19,0.0019416,3.34E-05,0.0001193,0.00024157,2.93E-05,0.00023652
21.3149,2.13E-02,1.28E+19,0.0019487,3.16E-05,0.00011823,0.00023467,2.95E-05,0.00022745
21.3298,2.13E-02,1.28E+19,0.0019497,3.39E-05,0.0001251,0.00023543,2.32E-05,0.00023206
21.344,2.13E-02,1.29E+19,0.0019395,3.29E-05,0.00013624,0.00022231,2.71E-05,0.00023394
21.3586,2.14E-02,1.29E+19,0.0019377,3.25E-05,0.00013533,0.00023315,2.52E-05,0.00022341
21.3719,2.14E-02,1.29E+19,0.0019478,3.33E-05,0.0001158,0.00023312,2.62E-05,0.00023477
21.3856,2.14E-02,1.29E+19,0.0019328,3.00E-05,0.00010533,0.00022425,2.22E-05,0.00022697
21.4001,2.14E-02,1.29E+19,0.0019355,3.11E-05,0.00010455,0.0002327,2.60E-05,0.00022956
21.4148,2.14E-02,1.29E+19,0.0019398,3.46E-05,0.00010633,0.00022531,2.55E-05,0.00021979
21.4289,2.14E-02,1.29E+19,0.0019042,3.14E-05,0.00011295,0.00023573,2.47E-05,0.00023095
21.443,2.14E-02,1.29E+19,0.0019351,2.81E-05,9.72E-05,0.00023374,2.28E-05,0.00021935
21.4573,2.15E-02,1.29E+19,0.0019023,3.29E-05,0.00012157,0.00023526,2.45E-05,0.00022337
21.4708,2.15E-02,1.29E+19,0.0019261,3.05E-05,9.60E-05,0.00024063,2.92E-05,0.00021888
21.4851,2.15E-02,1.29E+19,0.0019226,3.08E-05,9.40E-05,0.00022628,2.68E-05,0.00021747
21.4998,2.15E-02,1.30E+19,0.001917,3.32E-05,0.00012643,0.00021587,2.63E-05,0.00023051
21.5133,2.15E-02,1.30E+19,0.0018798,2.79E-05,0.00012346,0.00022343,2.62E-05,0.00022427
21.5269,2.15E-02,1.30E+19,0.0018941,2.97E-05,0.00012233,0.00022567,2.82E-05,0.00022568
21.5422,2.15E-02,1.30E+19,0.0020067,3.77E-05,7.25E-05,0.00022334,3.90E-05,0.00026262
21.5563,2.16E-02,1.30E+19,0.0019716,3.19E-05,8.07E-05,0.00022983,3.36E-05,0.00025684
21.5704,2.16E-02,1.30E+19,0.0019633,3.23E-05,8.49E-05,0.00022193,3.58E-05,0.00024926
21.5834,2.16E-02,1.30E+19,0.0019547,3.39E-05,8.23E-05,0.00023932,2.55E-05,0.00024283
21.5971,2.16E-02,1.30E+19,0.0019393,3.00E-05,9.26E-05,0.00024756,2.74E-05,0.00023851
21.6124,2.16E-02,1.30E+19,0.0019266,3.24E-05,9.49E-05,0.00022895,2.93E-05,0.00023808
21.6256,2.16E-02,1.30E+19,0.0019332,3.16E-05,0.00011483,0.00023379,2.99E-05,0.00023544
21.6393,2.16E-02,1.30E+19,0.0019254,3.31E-05,9.83E-05,0.00023882,2.71E-05,0.00022155
21.6534,2.17E-02,1.30E+19,0.0019375,3.19E-05,0.00013795,0.00024012,2.99E-05,0.00022975
21.6664,2.17E-02,1.31E+19,0.0019036,3.00E-05,0.00013688,0.00022913,2.48E-05,0.00021955
21.6801,2.17E-02,1.31E+19,0.001888,3.42E-05,0.00010585,0.00023769,3.05E-05,0.00021628
21.6941,2.17E-02,1.31E+19,0.0019237,3.42E-05,0.00010744,0.00023713,2.59E-05,0.0002196
21.7082,2.17E-02,1.31E+19,0.0019085,3.08E-05,0.00012008,0.00023475,2.88E-05,0.00023107
21.7212,2.17E-02,1.31E+19,0.0018947,3.00E-05,0.00011885,0.0002375,2.58E-05,0.00021576
21.7349,2.17E-02,1.31E+19,0.0018858,3.24E-05,0.00012713,0.00021485,3.06E-05,0.00021812
21.7495,2.17E-02,1.31E+19,0.0018939,3.12E-05,0.00011715,0.00023667,2.55E-05,0.00022496
21.7643,2.18E-02,1.31E+19,0.0018728,3.20E-05,0.00012522,0.00022084,3.30E-05,0.00021589
21.7783,2.18E-02,1.31E+19,0.0018984,2.95E-05,0.00012259,0.0002399,2.58E-05,0.00021751
21.7923,2.18E-02,1.31E+19,0.0018706,3.17E-05,0.00013345,0.00022271,3.04E-05,0.00022703
21.8064,2.18E-02,1.31E+19,0.0019037,3.17E-05,0.00012046,0.00021633,2.61E-05,0.00022955
21.8204,2.18E-02,1.31E+19,0.001851,3.18E-05,0.00013089,0.00023239,2.69E-05,0.0002327
21.8333,2.18E-02,1.32E+19,0.0018562,3.17E-05,0.00014183,0.00024123,2.58E-05,0.00021163
21.8471,2.18E-02,1.32E+19,0.0018914,3.08E-05,0.00011387,0.00023492,2.79E-05,0.00021635
21.8611,2.19E-02,1.32E+19,0.0018614,3.39E-05,0.00013088,0.00022201,3.04E-05,0.0002309
21.8751,2.19E-02,1.32E+19,0.0018823,2.92E-05,0.00011788,0.00022981,2.89E-05,0.00022582
21.8891,2.19E-02,1.32E+19,0.0018845,2.98E-05,0.0001331,0.00021662,2.89E-05,0.0002166
21.9031,2.19E-02,1.32E+19,0.0018837,2.86E-05,0.00012602,0.0002361,2.71E-05,0.00020434
21.9171,2.19E-02,1.32E+19,0.0018494,3.17E-05,0.00010847,0.00021989,2.93E-05,0.00022449
21.9311,2.19E-02,1.32E+19,0.0018595,3.27E-05,0.00012007,0.00020819,3.11E-05,0.00023524
21.9451,2.19E-02,1.32E+19,0.001874,3.43E-05,0.00011066,0.00021779,2.88E-05,0.00021427
21.9591,2.20E-02,1.32E+19,0.0018651,3.05E-05,0.00013038,0.00023201,2.70E-05,0.00020513
21.9731,2.20E-02,1.32E+19,0.0018434,3.20E-05,0.00012094,0.00022309,2.63E-05,0.00022375
21.9871,2.20E-02,1.32E+19,0.0018146,3.01E-05,0.00013615,0.00022855,2.68E-05,0.00021337
22.0011,2.20E-02,1.33E+19,0.0018408,2.73E-05,0.00010917,0.00022743,2.83E-05,0.00022336
22.0162,2.20E-02,1.33E+19,0.0018482,2.95E-05,0.00011773,0.00023246,2.79E-05,0.00020721
22.0304,2.20E-02,1.33E+19,0.0018477,2.61E-05,0.00010334,0.00022079,2.92E-05,0.00021515
22.0444,2.20E-02,1.33E+19,0.0018445,3.01E-05,0.00011437,0.00023819,2.22E-05,0.0002184
22.0583,2.21E-02,1.33E+19,0.0018274,3.21E-05,0.00011286,0.00022875,2.54E-05,0.00020394
22.0723,2.21E-02,1.33E+19,0.0018195,3.14E-05,0.00013762,0.0002218,2.60E-05,0.00022744
22.0853,2.21E-02,1.33E+19,0.001847,2.96E-05,0.00012186,0.00023103,2.71E-05,0.00020092
22.0994,2.21E-02,1.33E+19,0.0019673,3.41E-05,8.62E-05,0.00022594,3.91E-05,0.00026586
22.1121,2.21E-02,1.33E+19,0.0019075,3.67E-05,7.64E-05,0.00023128,3.18E-05,0.00024077
22.1253,2.21E-02,1.33E+19,0.0019285,3.50E-05,7.45E-05,0.00021547,3.04E-05,0.00025068
22.1389,2.21E-02,1.33E+19,0.0018796,3.19E-05,9.11E-05,0.00022937,3.20E-05,0.00023737
22.1515,2.22E-02,1.33E+19,0.0018956,3.33E-05,7.81E-05,0.00022969,2.86E-05,0.00022874
22.1647,2.22E-02,1.34E+19,0.0018664,2.97E-05,0.00011323,0.00022742,3.08E-05,0.00024226
22.1783,2.22E-02,1.34E+19,0.0018721,3.32E-05,9.75E-05,0.00023163,2.60E-05,0.00022401
22.1914,2.22E-02,1.34E+19,0.0018576,3.05E-05,0.000121,0.00022544,2.40E-05,0.00023728
22.205,2.22E-02,1.34E+19,0.0018958,3.12E-05,0.00013662,0.0002369,3.14E-05,0.00022322
22.2181,2.22E-02,1.34E+19,0.0018586,3.38E-05,0.00012593,0.00022591,3.22E-05,0.00022203
22.2321,2.22E-02,1.34E+19,0.0018572,3.19E-05,9.81E-05,0.00023203,2.82E-05,0.00022889
22.2461,2.22E-02,1.34E+19,0.0018654,3.14E-05,0.00015343,0.00022846,2.85E-05,0.00022339
22.2601,2.23E-02,1.34E+19,0.0018544,3.56E-05,0.00012414,0.00022873,2.64E-05,0.0002143
22.2737,2.23E-02,1.34E+19,0.0018461,3.35E-05,0.00011245,0.00023002,2.71E-05,0.00023065
22.2868,2.23E-02,1.34E+19,0.0018655,3.39E-05,0.00014507,0.00021455,2.91E-05,0.00023056
22.3004,2.23E-02,1.34E+19,0.0018646,3.07E-05,8.42E-05,0.00022717,2.76E-05,0.00021182
22.313,2.23E-02,1.34E+19,0.0018151,3.11E-05,0.00010742,0.0002214,2.79E-05,0.00023526
22.3261,2.23E-02,1.34E+19,0.0018222,3.08E-05,8.46E-05,0.00022046,2.54E-05,0.00022305
22.3407,2.23E-02,1.35E+19,0.0017919,3.42E-05,9.24E-05,0.00023145,2.56E-05,0.00020295
22.3541,2.24E-02,1.35E+19,0.001836,3.04E-05,8.99E-05,0.00022775,3.00E-05,0.00021735
22.3681,2.24E-02,1.35E+19,0.0018265,3.45E-05,9.41E-05,0.00022674,2.41E-05,0.00021446
22.3817,2.24E-02,1.35E+19,0.0018123,3.36E-05,0.00011216,0.00023804,2.29E-05,0.00021521
22.3948,2.24E-02,1.35E+19,0.0018194,2.97E-05,0.00010496,0.00021554,2.93E-05,0.00020975
22.4087,2.24E-02,1.35E+19,0.0018265,3.22E-05,0.0001197,0.00021994,2.59E-05,0.00022135
22.4227,2.24E-02,1.35E+19,0.0018342,3.08E-05,0.00012762,0.00021939,2.54E-05,0.00021182
22.4367,2.24E-02,1.35E+19,0.0018164,2.77E-05,0.00012035,0.00022369,2.82E-05,0.00023042
22.4507,2.25E-02,1.35E+19,0.0018324,3.13E-05,0.00013753,0.00022867,2.73E-05,0.00023879
22.4647,2.25E-02,1.35E+19,0.0018154,3.36E-05,0.00012492,0.00022053,2.89E-05,0.00021094
22.4786,2.25E-02,1.35E+19,0.0018395,2.63E-05,0.00013353,0.00023813,2.86E-05,0.00023152
22.4922,2.25E-02,1.35E+19,0.0018084,3.09E-05,0.00012248,0.000221,2.63E-05,0.00020988
22.5052,2.25E-02,1.36E+19,0.0018241,2.89E-05,0.00013884,0.00024094,2.33E-05,0.00020977
